 p z rt
 3.342999999999998 0.7545852021685078 1.5000000000000004
 3.411999999999998 0.7565152401208519 1.5000000000000004
 3.480999999999998 0.7587418385856042 1.5000000000000004
 3.549999999999998 0.7612474681264678 1.5000000000000004
 3.618999999999998 0.7640150437053618 1.5000000000000004
 3.687999999999998 0.7670280662114695 1.5000000000000004
 3.756999999999998 0.7702707240906396 1.5000000000000004
 3.825999999999998 0.7737279611216412 1.5000000000000004
 3.894999999999998 0.7773855162446999 1.5000000000000004
 3.9639999999999977 0.781229940911041 1.5000000000000004
 4.032999999999998 0.7852485988213723 1.5000000000000004
 4.101999999999998 0.7894296522533027 1.5000000000000004
 4.170999999999998 0.7937620385088529 1.5000000000000004
 4.2399999999999975 0.7982354393850368 1.5000000000000004
 4.3089999999999975 0.8028402460059648 1.5000000000000004
 4.3779999999999974 0.8075675208639771 1.5000000000000004
 4.446999999999997 0.8124089585011627 1.5000000000000004
 4.515999999999997 0.81735684591722 1.5000000000000004
 4.584999999999997 0.8224040235080488 1.5000000000000004
 4.653999999999997 0.8275438471135438 1.5000000000000004
 4.722999999999997 0.832770151574494 1.5000000000000004
 4.791999999999997 0.8380772160593245 1.5000000000000004
 4.860999999999997 0.843459731314605 1.5000000000000004
 4.929999999999997 0.8489127689125359 1.5000000000000004
 4.998999999999997 0.8544317525087406 1.5000000000000004
 5.067999999999997 0.8600124310803056 1.5000000000000004
 5.136999999999997 0.8656508540833885 1.5000000000000004
 5.205999999999997 0.8713433484490747 1.5000000000000004
 5.274999999999997 0.877086497323025 1.5000000000000004
 5.343999999999997 0.8828771204470696 1.5000000000000004
 5.412999999999997 0.8887122560776858 1.5000000000000004
 5.481999999999997 0.8945891443362344 1.5000000000000004
 5.550999999999997 0.9005052118879018 1.5000000000000004
 5.6199999999999966 0.9064580578499181 1.5000000000000004
 5.6889999999999965 0.9124454408342499 1.5000000000000004
 5.7579999999999965 0.9184652670351727 1.5000000000000004
 5.826999999999996 0.9245155792776893 1.5000000000000004
 5.895999999999996 0.9305945469484135 1.5000000000000004
 5.964999999999996 0.9367004567361472 1.5000000000000004
 6.033999999999996 0.9428317041148431 1.5000000000000004
 6.102999999999996 0.9489867855068885 1.5000000000000004
 6.171999999999996 0.955164291069607 1.5000000000000004
 6.240999999999996 0.9613628980525629 1.5000000000000004
 6.309999999999996 0.9675813646776168 1.5000000000000004
 6.378999999999996 0.9738185244977317 1.5000000000000004
 6.447999999999996 0.9800732811943054 1.5000000000000004
 6.516999999999996 0.9863446037762511 1.5000000000000004
 6.585999999999996 0.9926315221472338 1.5000000000000004
 6.654999999999996 0.9989331230103986 1.5000000000000004
 6.723999999999996 1.0052485460825915 1.5000000000000004
 6.792999999999996 1.0115769805925132 1.5000000000000004
 6.861999999999996 1.0179176620394874 1.5000000000000004
 6.930999999999996 1.0242698691915488 1.5000000000000004
 6.999999999999996 1.0306329213034084 1.5000000000000004

 0.1 0.9913197192143783 1.6000000000000005
 0.169 0.9853165012981774 1.6000000000000005
 0.23800000000000002 0.9793041050966617 1.6000000000000005
 0.30700000000000005 0.973284594006433 1.6000000000000005
 0.37600000000000006 0.9672602572015692 1.6000000000000005
 0.44500000000000006 0.9612336301518853 1.6000000000000005
 0.514 0.9552075166168734 1.6000000000000005
 0.583 0.949185012116559 1.6000000000000005
 0.6519999999999999 0.9431695288465611 1.6000000000000005
 0.7209999999999999 0.9371648219605634 1.6000000000000005
 0.7899999999999998 0.9311750170873367 1.6000000000000005
 0.8589999999999998 0.9252046388793476 1.6000000000000005
 0.9279999999999997 0.9192586403038361 1.6000000000000005
 0.9969999999999997 0.9133424322831424 1.6000000000000005
 1.0659999999999996 0.907461913167396 1.6000000000000005
 1.1349999999999996 0.9016234973785773 1.6000000000000005
 1.2039999999999995 0.895834142400514 1.6000000000000005
 1.2729999999999995 0.8901013731062886 1.6000000000000005
 1.3419999999999994 0.8844333022167016 1.6000000000000005
 1.4109999999999994 0.8788386454776452 1.6000000000000005
 1.4799999999999993 0.8733267299409291 1.6000000000000005
 1.5489999999999993 0.867907493547059 1.6000000000000005
 1.6179999999999992 0.8625914740592441 1.6000000000000005
 1.6869999999999992 0.8573897853100116 1.6000000000000005
 1.7559999999999991 0.852314078723965 1.6000000000000005
 1.824999999999999 0.8473764882040071 1.6000000000000005
 1.893999999999999 0.8425895567453323 1.6000000000000005
 1.962999999999999 0.8379661435993256 1.6000000000000005
 2.031999999999999 0.8335193114664878 1.6000000000000005
 2.100999999999999 0.8292621940564511 1.6000000000000005
 2.169999999999999 0.8252078453951404 1.6000000000000005
 2.238999999999999 0.8213690734383761 1.6000000000000005
 2.307999999999999 0.8177582617927995 1.6000000000000005
 2.376999999999999 0.8143871845468638 1.6000000000000005
 2.445999999999999 0.811266820255114 1.6000000000000005
 2.514999999999999 0.8084071718700867 1.6000000000000005
 2.5839999999999987 0.8058170997614394 1.6000000000000005
 2.6529999999999987 0.8035041748161543 1.6000000000000005
 2.7219999999999986 0.8014745579408031 1.6000000000000005
 2.7909999999999986 0.7997329111113971 1.6000000000000005
 2.8599999999999985 0.7982823435255442 1.6000000000000005
 2.9289999999999985 0.797124394546211 1.6000000000000005
 2.9979999999999984 0.7962590531615606 1.6000000000000005
 3.0669999999999984 0.7956848118052766 1.6000000000000005
 3.1359999999999983 0.795398750766231 1.6000000000000005
 3.2049999999999983 0.7953966480645788 1.6000000000000005
 3.2739999999999982 0.7956731092315127 1.6000000000000005
 3.342999999999998 0.7962217103850757 1.6000000000000005
 3.411999999999998 0.7970351489934939 1.6000000000000005
 3.480999999999998 0.798105396463884 1.6000000000000005
 3.549999999999998 0.7994238477776396 1.6000000000000005
 3.618999999999998 0.8009814641752452 1.6000000000000005
 3.687999999999998 0.8027689058527869 1.6000000000000005
 3.756999999999998 0.804776652560947 1.6000000000000005
 3.825999999999998 0.8069951108481358 1.6000000000000005
 3.894999999999998 0.8094147074239647 1.6000000000000005
 3.9639999999999977 0.8120259687184361 1.6000000000000005
 4.032999999999998 0.8148195871726822 1.6000000000000005
 4.101999999999998 0.8177864751267047 1.6000000000000005
 4.170999999999998 0.8209178073835657 1.6000000000000005
 4.2399999999999975 0.8242050536468014 1.6000000000000005
 4.3089999999999975 0.8276400020681391 1.6000000000000005
 4.3779999999999974 0.8312147751250311 1.6000000000000005
 4.446999999999997 0.8349218389886339 1.6000000000000005
 4.515999999999997 0.8387540074570965 1.6000000000000005
 4.584999999999997 0.8427044414275788 1.6000000000000005
 4.653999999999997 0.8467666447722199 1.6000000000000005
 4.722999999999997 0.8509344573746912 1.6000000000000005
 4.791999999999997 0.855202045979468 1.6000000000000005
 4.860999999999997 0.8595638934085121 1.6000000000000005
 4.929999999999997 0.8640147866112399 1.6000000000000005
 4.998999999999997 0.8685498039343346 1.6000000000000005
 5.067999999999997 0.8731643019281856 1.6000000000000005
 5.136999999999997 0.8778539019462107 1.6000000000000005
 5.205999999999997 0.8826144767414515 1.6000000000000005
 5.274999999999997 0.8874421372208285 1.6000000000000005
 5.343999999999997 0.8923332194805036 1.6000000000000005
 5.412999999999997 0.8972842722150685 1.6000000000000005
 5.481999999999997 0.9022920445679614 1.6000000000000005
 5.550999999999997 0.9073534744698107 1.6000000000000005
 5.6199999999999966 0.912465677494693 1.6000000000000005
 5.6889999999999965 0.917625936250885 1.6000000000000005
 5.7579999999999965 0.9228316903121115 1.6000000000000005
 5.826999999999996 0.9280805266870042 1.6000000000000005
 5.895999999999996 0.9333701708181408 1.6000000000000005
 5.964999999999996 0.9386984780972685 1.6000000000000005
 6.033999999999996 0.944063425879807 1.6000000000000005
 6.102999999999996 0.9494631059792775 1.6000000000000005
 6.171999999999996 0.9548957176206763 1.6000000000000005
 6.240999999999996 0.9603595608308445 1.6000000000000005
 6.309999999999996 0.9658530302434432 1.6000000000000005
 6.378999999999996 0.9713746092960935 1.6000000000000005
 6.447999999999996 0.9769228647975263 1.6000000000000005
 6.516999999999996 0.9824964418430634 1.6000000000000005
 6.585999999999996 0.9880940590574464 1.6000000000000005
 6.654999999999996 0.9937145041448098 1.6000000000000005
 6.723999999999996 0.9993566297264753 1.6000000000000005
 6.792999999999996 1.0050193494481634 1.6000000000000005
 6.861999999999996 1.0107016343391708 1.6000000000000005
 6.930999999999996 1.01640250940702 1.6000000000000005
 6.999999999999996 1.0221210504520282 1.6000000000000005

 0.1 0.9927576045592571 1.7000000000000006
 0.169 0.9877648954756788 1.7000000000000006
 0.23800000000000002 0.982778022540151 1.7000000000000006
 0.30700000000000005 0.9777989989755935 1.7000000000000006
 0.37600000000000006 0.9728299963362697 1.7000000000000006
 0.44500000000000006 0.9678733546860894 1.7000000000000006
 0.514 0.9629315931074953 1.7000000000000006
 0.583 0.9580074204791883 1.7000000000000006
 0.6519999999999999 0.9531037464421104 1.7000000000000006
 0.7209999999999999 0.9482236924512005 1.7000000000000006
 0.7899999999999998 0.9433706027853127 1.7000000000000006
 0.8589999999999998 0.938548055359175 1.7000000000000006
 0.9279999999999997 0.9337598721493731 1.7000000000000006
 0.9969999999999997 0.9290101290111794 1.7000000000000006
 1.0659999999999996 0.924303164624946 1.7000000000000006
 1.1349999999999996 0.9196435882703629 1.7000000000000006
 1.2039999999999995 0.9150362860850247 1.7000000000000006
 1.2729999999999995 0.9104864254218251 1.7000000000000006
 1.3419999999999994 0.9059994568794322 1.7000000000000006
 1.4109999999999994 0.9015811135438497 1.7000000000000006
 1.4799999999999993 0.8972374069496017 1.7000000000000006
 1.5489999999999993 0.8929746192498556 1.7000000000000006
 1.6179999999999992 0.8887992910796264 1.7000000000000006
 1.6869999999999992 0.8847182046093933 1.7000000000000006
 1.7559999999999991 0.8807383613223261 1.7000000000000006
 1.824999999999999 0.8768669541112255 1.7000000000000006
 1.893999999999999 0.873111333384837 1.7000000000000006
 1.962999999999999 0.869478967000139 1.7000000000000006
 2.031999999999999 0.8659773939985165 1.7000000000000006
 2.100999999999999 0.862614172318296 1.7000000000000006
 2.169999999999999 0.8593968208799484 1.7000000000000006
 2.238999999999999 0.8563327566863341 1.7000000000000006
 2.307999999999999 0.8534292278382376 1.7000000000000006
 2.376999999999999 0.8506932436215153 1.7000000000000006
 2.445999999999999 0.848131503060366 1.7000000000000006
 2.514999999999999 0.8457503235337871 1.7000000000000006
 2.5839999999999987 0.843555571201472 1.7000000000000006
 2.6529999999999987 0.8415525950650657 1.7000000000000006
 2.7219999999999986 0.8397461664882748 1.7000000000000006
 2.7909999999999986 0.8381404259074726 1.7000000000000006
 2.8599999999999985 0.8367388382824267 1.7000000000000006
 2.9289999999999985 0.8355441585711036 1.7000000000000006
 2.9979999999999984 0.8345584081768447 1.7000000000000006
 3.0669999999999984 0.8337828629303013 1.7000000000000006
 3.1359999999999983 0.8332180527564158 1.7000000000000006
 3.2049999999999983 0.8328637727645785 1.7000000000000006
 3.2739999999999982 0.8327191051132996 1.7000000000000006
 3.342999999999998 0.8327824506618979 1.7000000000000006
 3.411999999999998 0.8330515691484157 1.7000000000000006
 3.480999999999998 0.8335236264364984 1.7000000000000006
 3.549999999999998 0.8341952472591376 1.7000000000000006
 3.618999999999998 0.8350625718519544 1.7000000000000006
 3.687999999999998 0.8361213149103072 1.7000000000000006
 3.756999999999998 0.8373668253708035 1.7000000000000006
 3.825999999999998 0.8387941457775835 1.7000000000000006
 3.894999999999998 0.8403980699459888 1.7000000000000006
 3.9639999999999977 0.8421731981170248 1.7000000000000006
 4.032999999999998 0.8441139887725504 1.7000000000000006
 4.101999999999998 0.846214806592118 1.7000000000000006
 4.170999999999998 0.8484699661839201 1.7000000000000006
 4.2399999999999975 0.8508737713913233 1.7000000000000006
 4.3089999999999975 0.853420550117955 1.7000000000000006
 4.3779999999999974 0.8561046847320015 1.7000000000000006
 4.446999999999997 0.8589206382034751 1.7000000000000006
 4.515999999999997 0.8618629761987547 1.7000000000000006
 4.584999999999997 0.8649263854065479 1.7000000000000006
 4.653999999999997 0.8681056884013552 1.7000000000000006
 4.722999999999997 0.8713958553673262 1.7000000000000006
 4.791999999999997 0.8747920130099264 1.7000000000000006
 4.860999999999997 0.878289450977757 1.7000000000000006
 4.929999999999997 0.88188362610456 1.7000000000000006
 4.998999999999997 0.8855701647639773 1.7000000000000006
 5.067999999999997 0.889344863608799 1.7000000000000006
 5.136999999999997 0.8932036889436221 1.7000000000000006
 5.205999999999997 0.8971427749562221 1.7000000000000006
 5.274999999999997 0.9011584210093695 1.7000000000000006
 5.343999999999997 0.9052470881719393 1.7000000000000006
 5.412999999999997 0.9094053951464316 1.7000000000000006
 5.481999999999997 0.9136301137297399 1.7000000000000006
 5.550999999999997 0.9179181639253235 1.7000000000000006
 5.6199999999999966 0.9222666088079978 1.7000000000000006
 5.6889999999999965 0.9266726492272516 1.7000000000000006
 5.7579999999999965 0.9311336184214386 1.7000000000000006
 5.826999999999996 0.9356469766031449 1.7000000000000006
 5.895999999999996 0.9402103055654837 1.7000000000000006
 5.964999999999996 0.944821303349906 1.7000000000000006
 6.033999999999996 0.9494777790081349 1.7000000000000006
 6.102999999999996 0.9541776474840359 1.7000000000000006
 6.171999999999996 0.958918924635361 1.7000000000000006
 6.240999999999996 0.9636997224103738 1.7000000000000006
 6.309999999999996 0.968518244190169 1.7000000000000006
 6.378999999999996 0.9733727803039969 1.7000000000000006
 6.447999999999996 0.978261703721998 1.7000000000000006
 6.516999999999996 0.9831834659273389 1.7000000000000006
 6.585999999999996 0.9881365929677771 1.7000000000000006
 6.654999999999996 0.9931196816850987 1.7000000000000006
 6.723999999999996 0.9981313961195981 1.7000000000000006
 6.792999999999996 1.0031704640857668 1.7000000000000006
 6.861999999999996 1.0082356739145923 1.7000000000000006
 6.930999999999996 1.0133258713572946 1.7000000000000006
 6.999999999999996 1.0184399566449054 1.7000000000000006

 0.1 0.9939356962594053 1.8000000000000007
 0.169 0.9897670190955733 1.8000000000000007
 0.23800000000000002 0.9856130930764749 1.8000000000000007
 0.30700000000000005 0.9814757169822222 1.8000000000000007
 0.37600000000000006 0.9773567971398315 1.8000000000000007
 0.44500000000000006 0.9732583521610059 1.8000000000000007
 0.514 0.9691825176389939 1.8000000000000007
 0.583 0.965131550754078 1.8000000000000007
 0.6519999999999999 0.9611078347289542 1.8000000000000007
 0.7209999999999999 0.95711388306625 1.8000000000000007
 0.7899999999999998 0.9531523434908173 1.8000000000000007
 0.8589999999999998 0.9492260015092573 1.8000000000000007
 0.9279999999999997 0.9453377834885726 1.8000000000000007
 0.9969999999999997 0.9414907591450882 1.8000000000000007
 1.0659999999999996 0.9376881433240929 1.8000000000000007
 1.1349999999999996 0.9339332969403703 1.8000000000000007
 1.2039999999999995 0.9302297269403238 1.8000000000000007
 1.2729999999999995 0.9265810851382535 1.8000000000000007
 1.3419999999999994 0.9229911657730958 1.8000000000000007
 1.4109999999999994 0.9194639016282367 1.8000000000000007
 1.4799999999999993 0.9160033585566235 1.8000000000000007
 1.5489999999999993 0.912613728257049 1.8000000000000007
 1.6179999999999992 0.9092993191560305 1.8000000000000007
 1.6869999999999992 0.906064545263909 1.8000000000000007
 1.7559999999999991 0.9029139128943497 1.8000000000000007
 1.824999999999999 0.899852005163988 1.8000000000000007
 1.893999999999999 0.8968834642238646 1.8000000000000007
 1.962999999999999 0.8940129712166881 1.8000000000000007
 2.031999999999999 0.891245224003633 1.8000000000000007
 2.100999999999999 0.8885849127606442 1.8000000000000007
 2.169999999999999 0.8860366936059975 1.8000000000000007
 2.238999999999999 0.8836051604864874 1.8000000000000007
 2.307999999999999 0.8812948156169524 1.8000000000000007
 2.376999999999999 0.8791100388342934 1.8000000000000007
 2.445999999999999 0.877055056289665 1.8000000000000007
 2.514999999999999 0.8751339089579 1.8000000000000007
 2.5839999999999987 0.8733504214881531 1.8000000000000007
 2.6529999999999987 0.8717081719510223 1.8000000000000007
 2.7219999999999986 0.8702104630523582 1.8000000000000007
 2.7909999999999986 0.8688602953803848 1.8000000000000007
 2.8599999999999985 0.8676603432294622 1.8000000000000007
 2.9289999999999985 0.8666129335005734 1.8000000000000007
 2.9979999999999984 0.8657200281163064 1.8000000000000007
 3.0669999999999984 0.8649832103088181 1.8000000000000007
 3.1359999999999983 0.8644036750460584 1.8000000000000007
 3.2049999999999983 0.8639822237584056 1.8000000000000007
 3.2739999999999982 0.8637192634193648 1.8000000000000007
 3.342999999999998 0.8636148099249709 1.8000000000000007
 3.411999999999998 0.8636684956118512 1.8000000000000007
 3.480999999999998 0.8638795806579603 1.8000000000000007
 3.549999999999998 0.8642469680265901 1.8000000000000007
 3.618999999999998 0.8647692215462733 1.8000000000000007
 3.687999999999998 0.8654445866685295 1.8000000000000007
 3.756999999999998 0.8662710134128637 1.8000000000000007
 3.825999999999998 0.8672461809938536 1.8000000000000007
 3.894999999999998 0.8683675236273889 1.8000000000000007
 3.9639999999999977 0.8696322570304904 1.8000000000000007
 4.032999999999998 0.871037405159057 1.8000000000000007
 4.101999999999998 0.8725798267679676 1.8000000000000007
 4.170999999999998 0.8742562414251149 1.8000000000000007
 4.2399999999999975 0.8760632546631478 1.8000000000000007
 4.3089999999999975 0.8779973820057014 1.8000000000000007
 4.3779999999999974 0.8800550716586013 1.8000000000000007
 4.446999999999997 0.8822327257124223 1.8000000000000007
 4.515999999999997 0.8845267197401491 1.8000000000000007
 4.584999999999997 0.8869334207320589 1.8000000000000007
 4.653999999999997 0.8894492033367133 1.8000000000000007
 4.722999999999997 0.8920704644169751 1.8000000000000007
 4.791999999999997 0.8947936359546673 1.8000000000000007
 4.860999999999997 0.8976151963615484 1.8000000000000007
 4.929999999999997 0.9005316802709872 1.8000000000000007
 4.998999999999997 0.9035396868981379 1.8000000000000007
 5.067999999999997 0.9066358870649509 1.8000000000000007
 5.136999999999997 0.9098170289919972 1.8000000000000007
 5.205999999999997 0.913079942961383 1.8000000000000007
 5.274999999999997 0.9164215449549854 1.8000000000000007
 5.343999999999997 0.9198388393702747 1.8000000000000007
 5.412999999999997 0.9233289209124096 1.8000000000000007
 5.481999999999997 0.9268889757566126 1.8000000000000007
 5.550999999999997 0.9305162820693603 1.8000000000000007
 5.6199999999999966 0.9342082099708979 1.8000000000000007
 5.6889999999999965 0.9379622210152949 1.8000000000000007
 5.7579999999999965 0.9417758672578841 1.8000000000000007
 5.826999999999996 0.9456467899735732 1.8000000000000007
 5.895999999999996 0.9495727180833736 1.8000000000000007
 5.964999999999996 0.9535514663405725 1.8000000000000007
 6.033999999999996 0.9575809333224155 1.8000000000000007
 6.102999999999996 0.9616590992679079 1.8000000000000007
 6.171999999999996 0.9657840237975109 1.8000000000000007
 6.240999999999996 0.9699538435460626 1.8000000000000007
 6.309999999999996 0.9741667697361427 1.8000000000000007
 6.378999999999996 0.978421085715452 1.8000000000000007
 6.447999999999996 0.9827151444784183 1.8000000000000007
 6.516999999999996 0.9870473661892453 1.8000000000000007
 6.585999999999996 0.9914162357209926 1.8000000000000007
 6.654999999999996 0.995820300222865 1.8000000000000007
 6.723999999999996 1.0002581667258283 1.8000000000000007
 6.792999999999996 1.0047284997948165 1.8000000000000007
 6.861999999999996 1.0092300192341919 1.8000000000000007
 6.930999999999996 1.0137614978517 1.8000000000000007
 6.999999999999996 1.018321759284972 1.8000000000000007

 0.1 0.9949105503308371 1.9000000000000008
 0.169 0.9914210998363857 1.9000000000000008
 0.23800000000000002 0.9879515191924219 1.9000000000000008
 0.30700000000000005 0.9845033513232009 1.9000000000000008
 0.37600000000000006 0.9810782109564093 1.9000000000000008
 0.44500000000000006 0.9776777865957562 1.9000000000000008
 0.514 0.9743038423623456 1.9000000000000008
 0.583 0.9709582196733209 1.9000000000000008
 0.6519999999999999 0.9676428387230539 1.9000000000000008
 0.7209999999999999 0.9643596997288919 1.9000000000000008
 0.7899999999999998 0.9611108839002109 1.9000000000000008
 0.8589999999999998 0.9578985540863206 1.9000000000000008
 0.9279999999999997 0.9547249550557555 1.9000000000000008
 0.9969999999999997 0.9515924133566831 1.9000000000000008
 1.0659999999999996 0.9485033367057799 1.9000000000000008
 1.1349999999999996 0.9454602128510223 1.9000000000000008
 1.2039999999999995 0.9424656078526038 1.9000000000000008
 1.2729999999999995 0.9395221637257729 1.9000000000000008
 1.3419999999999994 0.9366325953899605 1.9000000000000008
 1.4109999999999994 0.9337996868703071 1.9000000000000008
 1.4799999999999993 0.9310262867007979 1.9000000000000008
 1.5489999999999993 0.9283153024828443 1.9000000000000008
 1.6179999999999992 0.9256696945594599 1.9000000000000008
 1.6869999999999992 0.9230924687733197 1.9000000000000008
 1.7559999999999991 0.9205866682870483 1.9000000000000008
 1.824999999999999 0.9181553644561303 1.9000000000000008
 1.893999999999999 0.9158016467588208 1.9000000000000008
 1.962999999999999 0.9135286118033061 1.9000000000000008
 2.031999999999999 0.9113393514499504 1.9000000000000008
 2.100999999999999 0.9092369401054627 1.9000000000000008
 2.169999999999999 0.9072244212658985 1.9000000000000008
 2.238999999999999 0.9053047934060938 1.9000000000000008
 2.307999999999999 0.9034809953338444 1.9000000000000008
 2.376999999999999 0.9017558911472421 1.9000000000000008
 2.445999999999999 0.9001322549523825 1.9000000000000008
 2.514999999999999 0.8986127555153529 1.9000000000000008
 2.5839999999999987 0.8971999410363171 1.9000000000000008
 2.6529999999999987 0.8958962242438414 1.9000000000000008
 2.7219999999999986 0.8947038680137513 1.9000000000000008
 2.7909999999999986 0.8936249717182042 1.9000000000000008
 2.8599999999999985 0.8926614585069594 1.9000000000000008
 2.9289999999999985 0.89181506371378 1.9000000000000008
 2.9979999999999984 0.8910873245665877 1.9000000000000008
 3.0669999999999984 0.8904795713605951 1.9000000000000008
 3.1359999999999983 0.8899929202296666 1.9000000000000008
 3.2049999999999983 0.8896282676232579 1.9000000000000008
 3.2739999999999982 0.889386286565333 1.9000000000000008
 3.342999999999998 0.8892674247386428 1.9000000000000008
 3.411999999999998 0.8892719044037447 1.9000000000000008
 3.480999999999998 0.8893997241283287 1.9000000000000008
 3.549999999999998 0.8896506622698231 1.9000000000000008
 3.618999999999998 0.8900242821239455 1.9000000000000008
 3.687999999999998 0.8905199386247645 1.9000000000000008
 3.756999999999998 0.8911367864585952 1.9000000000000008
 3.825999999999998 0.8918737894352874 1.9000000000000008
 3.894999999999998 0.8927297309464672 1.9000000000000008
 3.9639999999999977 0.8937032253311554 1.9000000000000008
 4.032999999999998 0.8947927299648946 1.9000000000000008
 4.101999999999998 0.8959965578887346 1.9000000000000008
 4.170999999999998 0.8973128907988454 1.9000000000000008
 4.2399999999999975 0.898739792225485 1.9000000000000008
 4.3089999999999975 0.9002752207411693 1.9000000000000008
 4.3779999999999974 0.9019170430512645 1.9000000000000008
 4.446999999999997 0.9036630468354951 1.9000000000000008
 4.515999999999997 0.9055109532251279 1.9000000000000008
 4.584999999999997 0.9074584288175697 1.9000000000000008
 4.653999999999997 0.9095030971469431 1.9000000000000008
 4.722999999999997 0.9116425495458166 1.9000000000000008
 4.791999999999997 0.9138743553489512 1.9000000000000008
 4.860999999999997 0.9161960714046727 1.9000000000000008
 4.929999999999997 0.9186052508727811 1.9000000000000008
 4.998999999999997 0.9210994513003967 1.9000000000000008
 5.067999999999997 0.9236762419661614 1.9000000000000008
 5.136999999999997 0.9263332105751544 1.9000000000000008
 5.205999999999997 0.9290679691136431 1.9000000000000008
 5.274999999999997 0.9318781592312343 1.9000000000000008
 5.343999999999997 0.9347614568407502 1.9000000000000008
 5.412999999999997 0.9377155761703998 1.9000000000000008
 5.481999999999997 0.9407382732371987 1.9000000000000008
 5.550999999999997 0.94382734878886 1.9000000000000008
 5.6199999999999966 0.9469806507524856 1.9000000000000008
 5.6889999999999965 0.950196076228222 1.9000000000000008
 5.7579999999999965 0.9534715730663046 1.9000000000000008
 5.826999999999996 0.9568051410645773 1.9000000000000008
 5.895999999999996 0.9601948328224791 1.9000000000000008
 5.964999999999996 0.9636387542859688 1.9000000000000008
 6.033999999999996 0.9671350650160309 1.9000000000000008
 6.102999999999996 0.9706819782115763 1.9000000000000008
 6.171999999999996 0.9742777605155131 1.9000000000000008
 6.240999999999996 0.9779207316308047 1.9000000000000008
 6.309999999999996 0.9816092637711971 1.9000000000000008
 6.378999999999996 0.9853417809694341 1.9000000000000008
 6.447999999999996 0.9891167582637188 1.9000000000000008
 6.516999999999996 0.9929327207813741 1.9000000000000008
 6.585999999999996 0.9967882427368338 1.9000000000000008
 6.654999999999996 1.0006819463594618 1.9000000000000008
 6.723999999999996 1.004612500765032 1.9000000000000008
 6.792999999999996 1.008578620783316 1.9000000000000008
 6.861999999999996 1.0125790657527665 1.9000000000000008
 6.930999999999996 1.0166126382920821 1.9000000000000008
 6.999999999999996 1.0206781830572549 1.9000000000000008

