 enthalpy p
 -1.873930203194029E8 2884092.868014378
 -1.8739477722411528E8 2959415.8826794424
 -1.873964510743423E8 3034738.897344507
 -1.8739804305420506E8 3110061.912009571
 -1.8739955432196373E8 3185384.9266746356
 -1.8740098601078224E8 3260707.9413397
 -1.8740233922946417E8 3336030.9560047644
 -1.8740361506316137E8 3411353.970669829
 -1.874048145740569E8 3486676.985334893
 -1.874059388020227E8 3561999.9999999576

 -1.6104249149380374E8 549079.4133973777
 -1.6100183969539967E8 538463.0529165955
 -1.6096152339599797E8 527846.6924358133
 -1.6092153423079002E8 517230.331955031
 -1.6088186417622632E8 506613.9714742488
 -1.6084250553084564E8 495997.6109934666
 -1.6080345089746726E8 485381.25051268435
 -1.6076469316662863E8 474764.8900319021
 -1.6072622550116462E8 464148.5295511199
 -1.606880413218331E8 453532.16907033767
 -1.606501342939014E8 442915.80858955544
 -1.6061249831461683E8 432299.4481087732
 -1.6057512750148985E8 421683.087627991
 -1.605380161813282E8 411066.72714720876
 -1.6050115887996218E8 400450.36666642653
 -1.6046455031260973E8 389834.0061856443
 -1.60428185374833E8 379217.6457048621
 -1.603920591340423E8 368601.28522407985
 -1.6035616682150796E8 357984.9247432976
 -1.6032050382484326E8 347368.5642625154
 -1.6028506568092477E8 336752.2037817332
 -1.6024984806921965E8 326135.84330095095
 -1.6021484680549157E8 315519.4828201687
 -1.6018005783585927E8 304903.1223393865
 -1.60145477231184E8 294286.76185860427
 -1.6011110118176386E8 283670.40137782204
 -1.6007692599231458E8 273054.0408970398
 -1.6004294807721853E8 262437.6804162576
 -1.6000916395602393E8 251821.31993547536
 -1.5997557024917918E8 241204.95945469313
 -1.599421636739868E8 230588.5989739109
 -1.5990894104076353E8 219972.23849312868
 -1.5987589924919415E8 209355.87801234645
 -1.5984303528486684E8 198739.51753156423
 -1.5981034621597925E8 188123.157050782
 -1.597778291902054E8 177506.79656999977
 -1.597454814317134E8 166890.43608921755
 -1.597133002383257E8 156274.07560843532
 -1.5968128297881338E8 145657.7151276531
 -1.596494270903169E8 135041.35464687087
 -1.5961773007588595E8 124424.99416608864

 -1.861001871689957E8 593560.0711133118
 -1.8610637340767178E8 667771.069335478
 -1.8611240475678426E8 741982.0675576442
 -1.8611828429580092E8 816193.0657798104
 -1.8612401500970587E8 890404.0640019766
 -1.8612959979292783E8 964615.0622241428
 -1.861350414530619E8 1038826.060446309
 -1.861403427143993E8 1113037.0586684751
 -1.861455062212751E8 1187248.0568906413
 -1.8615053454124835E8 1261459.0551128075
 -1.8615543016812134E8 1335670.0533349738
 -1.8616019552481726E8 1409881.05155714
 -1.8616483296607515E8 1484092.0497793062
 -1.861693447811162E8 1558303.0480014724
 -1.861737331960469E8 1632514.0462236386
 -1.861780003762493E8 1706725.0444458048
 -1.861821484286182E8 1780936.042667971
 -1.861861794037005E8 1855147.0408901372
 -1.86190095297737E8 1929358.0391123034
 -1.8619389805461022E8 2003569.0373344696
 -1.8619758956770423E8 2077780.0355566358
 -1.8620117168168172E8 2151991.033778802
 -1.862046461941817E8 2226202.032000968
 -1.8620801485744292E8 2300413.0302231344
 -1.8621127937985674E8 2374624.0284453006
 -1.8621444142745292E8 2448835.026667467
 -1.862175026253221E8 2523046.024889633
 -1.8622046455897787E8 2597257.0231117993
 -1.8622332877566192E8 2671468.0213339655
 -1.8622609678559503E8 2745679.0195561317
 -1.8622877006317607E8 2819890.017778298
 -1.8623135004813275E8 2894101.016000464
 -1.86233838146625E8 2968312.0142226303
 -1.8623623573230502E8 3042523.0124447965
 -1.8623854414733392E8 3116734.0106669627
 -1.8624076470335966E8 3190945.008889129
 -1.862428986824556E8 3265156.007111295
 -1.8624494733802325E8 3339367.0053334613
 -1.8624691189566007E8 3413578.0035556275
 -1.862487935539943E8 3487789.0017777937

 -1.602681315451863E8 593560.0711133118
 -1.602229073862732E8 581831.6941896313
 -1.6017810003889155E8 570103.3172659507
 -1.6013369793094915E8 558374.9403422702
 -1.6008969001505032E8 546646.5634185896
 -1.6004606573579592E8 534918.1864949091
 -1.600028149996577E8 523189.8095712285
 -1.599599281471828E8 511461.4326475479
 -1.5991739592731267E8 499733.0557238673
 -1.598752094736226E8 488004.6788001867
 -1.5983336028230897E8 476276.3018765061
 -1.597918401917705E8 464547.92495282553
 -1.597506413636435E8 452819.54802914493
 -1.5970975626516786E8 441091.17110546434
 -1.596691776527699E8 429362.79418178374
 -1.5962889855676267E8 417634.41725810315
 -1.5958891226707053E8 405906.04033442255
 -1.5954921231989676E8 394177.66341074195
 -1.5950979248525828E8 382449.28648706136
 -1.5947064675531986E8 370720.90956338076
 -1.5943176933346617E8 358992.53263970016
 -1.593931546240552E8 347264.15571601957
 -1.5935479722280183E8 335535.77879233897
 -1.5931669190774515E8 323807.4018686584
 -1.592788336307563E8 312079.0249449778
 -1.5924121750954825E8 300350.6480212972
 -1.592038388201515E8 288622.2710976166
 -1.5916669298982316E8 276893.894173936
 -1.5912977559035876E8 265165.5172502554
 -1.5909308233177993E8 253437.1403265748
 -1.5905660905637184E8 241708.7634028942
 -1.5902035173304728E8 229980.3864792136
 -1.5898430645201576E8 218252.009555533
 -1.5894846941973767E8 206523.6326318524
 -1.5891283695414504E8 194795.2557081718
 -1.5887740548011187E8 183066.87878449121
 -1.5884217152515858E8 171338.50186081062
 -1.588071317153754E8 159610.12493713002
 -1.5877228277155182E8 147881.74801344943
 -1.58737621505499E8 136153.37108976883

 -1.8489818940889117E8 640725.898097087
 -1.8490553857368556E8 713757.7506446588
 -1.8491271431082624E8 786789.6031922306
 -1.8491972026393893E8 859821.4557398023
 -1.8492655995841882E8 932853.3082873741
 -1.8493323680662727E8 1005885.1608349459
 -1.8493975411280158E8 1078917.0133825177
 -1.8494611507769582E8 1151948.8659300895
 -1.8495232280297124E8 1224980.7184776613
 -1.8495838029535186E8 1298012.571025233
 -1.849642904705611E8 1371044.4235728048
 -1.849700561570533E8 1444076.2761203765
 -1.8497568009954858E8 1517108.1286679483
 -1.8498116496239704E8 1590139.98121552
 -1.8498651333276045E8 1663171.8337630918
 -1.8499172772364414E8 1736203.6863106636
 -1.849968105767757E8 1809235.5388582353
 -1.8500176426534334E8 1882267.391405807
 -1.850065910966015E8 1955299.2439533789
 -1.8501129331435212E8 2028331.0965009506
 -1.850158731013081E8 2101362.9490485224
 -1.850203325813458E8 2174394.8015960944
 -1.8502467382165304E8 2247426.6541436664
 -1.8502889883477813E8 2320458.5066912384
 -1.8503300958058584E8 2393490.3592388104
 -1.85037007968125E8 2466522.2117863824
 -1.8504089585741258E8 2539554.0643339544
 -1.8504467506113917E8 2612585.9168815264
 -1.8504834734629947E8 2685617.7694290983
 -1.8505191443575197E8 2758649.6219766703
 -1.8505537800971174E8 2831681.4745242423
 -1.850587397071795E8 2904713.3270718143
 -1.8506200112731025E8 2977745.1796193863
 -1.8506516383072484E8 3050777.0321669583
 -1.8506822934076697E8 3123808.8847145303
 -1.8507119914470854E8 3196840.7372621023
 -1.8507407469490597E8 3269872.5898096743
 -1.8507685740990964E8 3342904.4423572463
 -1.8507954867552915E8 3415936.2949048183
 -1.8508214984585595E8 3488968.1474523903

 -1.594956738046898E8 640725.898097087
 -1.594454851608056E8 627818.3754988121
 -1.5939581239201716E8 614910.8529005371
 -1.593466395756764E8 602003.3303022621
 -1.5929795159006435E8 589095.8077039871
 -1.592497340591245E8 576188.2851057121
 -1.5920197330200452E8 563280.7625074371
 -1.5915465628690353E8 550373.2399091622
 -1.5910777058878538E8 537465.7173108872
 -1.5906130435056835E8 524558.1947126122
 -1.5901524624744925E8 511650.6721143372
 -1.5896958545405728E8 498743.1495160622
 -1.589243116141681E8 485835.62691778725
 -1.5887941481273922E8 472928.10431951226
 -1.588348855500515E8 460020.5817212373
 -1.5879071471776754E8 447113.0591229623
 -1.5874689357673502E8 434205.5365246873
 -1.5870341373638257E8 421298.0139264123
 -1.5866026713557085E8 408390.49132813734
 -1.5861744602477455E8 395482.96872986236
 -1.5857494294948462E8 382575.4461315874
 -1.585327507347299E8 369667.9235333124
 -1.5849086247062695E8 356760.4009350374
 -1.5844927149887663E8 343852.8783367624
 -1.5840797140013155E8 330945.35573848744
 -1.583669559821678E8 318037.83314021246
 -1.5832621926879868E8 305130.3105419375
 -1.5828575548947445E8 292222.7879436625
 -1.5824555906951675E8 279315.2653453875
 -1.5820562462094167E8 266407.7427471125
 -1.5816594693382752E8 253500.22014883757
 -1.581265209681895E8 240592.69755056262
 -1.5808734184632453E8 227685.17495228766
 -1.580484048455938E8 214777.6523540127
 -1.580097053916129E8 201870.12975573775
 -1.5797123905182105E8 188962.6071574628
 -1.579330015294054E8 176055.08455918785
 -1.578949886575549E8 163147.5619609129
 -1.5785719639402372E8 150240.03936263794
 -1.578196208159832E8 137332.51676436298

 -1.8368295955217844E8 690682.5792614062
 -1.8369156572100192E8 762465.51477987
 -1.836999771582968E8 834248.4502983339
 -1.8370819819505322E8 906031.3858167977
 -1.8371623301337612E8 977814.3213352616
 -1.83724085653417E8 1049597.2568537253
 -1.8373176001989985E8 1121380.1923721891
 -1.837392598882695E8 1193163.127890653
 -1.8374658891048896E8 1264946.0634091168
 -1.8375375062050948E8 1336728.9989275807
 -1.8376074843943563E8 1408511.9344460445
 -1.8376758568040612E8 1480294.8699645083
 -1.8377426555320734E8 1552077.8054829722
 -1.837807911686437E8 1623860.741001436
 -1.837871655426671E8 1695643.6765198999
 -1.837933916002977E8 1767426.6120383637
 -1.837994721793353E8 1839209.5475568275
 -1.8380541003388277E8 1910992.4830752914
 -1.838112078376889E8 1982775.4185937552
 -1.8381686818732366E8 2054558.354112219
 -1.8382239360519534E8 2126341.2896306827
 -1.8382778654241928E8 2198124.2251491463
 -1.8383304938154656E8 2269907.16066761
 -1.838381844391616E8 2341690.0961860735
 -1.838431939683554E8 2413473.031704537
 -1.838480801610821E8 2485255.9672230007
 -1.838528451504056E8 2557038.9027414643
 -1.8385749101264194E8 2628821.838259928
 -1.8386201976940346E8 2700604.7737783915
 -1.8386643338955045E8 2772387.709296855
 -1.8387073379105502E8 2844170.6448153188
 -1.8387492284278175E8 2915953.5803337824
 -1.838790023661901E8 2987736.515852246
 -1.8388297413696247E8 3059519.4513707096
 -1.8388683988656172E8 3131302.386889173
 -1.8389060130372187E8 3203085.322407637
 -1.8389426003587562E8 3274868.2579261004
 -1.8389781769052175E8 3346651.193444564
 -1.8390127583653536E8 3418434.1289630276
 -1.8390463600542417E8 3490217.064481491
 -1.8390789969253287E8 3561999.999999955

 -1.5872567380542892E8 690682.5792614062
 -1.5867008406107607E8 676526.1396340233
 -1.5861513104223746E8 662369.7000066404
 -1.585607929248635E8 648213.2603792575
 -1.5850704910115635E8 634056.8207518746
 -1.5845388008678713E8 619900.3811244917
 -1.5840126743701768E8 605743.9414971088
 -1.5834919367070517E8 591587.5018697259
 -1.5829764220130187E8 577431.062242343
 -1.582465972740793E8 563274.6226149601
 -1.5819604390890354E8 549118.1829875772
 -1.5814596784797445E8 534961.7433601943
 -1.5809635550801086E8 520805.3037328113
 -1.580471939364296E8 506648.86410542834
 -1.5799847077111706E8 492492.4244780454
 -1.5795017420344034E8 478335.9848506624
 -1.579022929441845E8 464179.54522327945
 -1.5785481619213802E8 450023.1055958965
 -1.5780773360507885E8 435866.6659685135
 -1.5776103527294135E8 421710.22634113056
 -1.5771471169296595E8 407553.7867137476
 -1.5766875374665627E8 393397.34708636464
 -1.576231526783854E8 379240.9074589817
 -1.57577900075509E8 365084.4678315987
 -1.575329878498579E8 350928.02820421575
 -1.5748840822049493E8 336771.5885768328
 -1.574441536976319E8 322615.1489494498
 -1.5740021706761286E8 308458.70932206686
 -1.573565913788785E8 294302.2696946839
 -1.573132699288344E8 280145.83006730094
 -1.5727024625155315E8 265989.390439918
 -1.5722751410624614E8 251832.95081253504
 -1.571850674664476E8 237676.5111851521
 -1.5714290050985727E8 223520.07155776917
 -1.5710100760879356E8 209363.63193038624
 -1.5705938332121307E8 195207.1923030033
 -1.5701802238225567E8 181050.75267562037
 -1.5697691969627824E8 166894.31304823744
 -1.5693607032934302E8 152737.8734208545
 -1.5689546950212896E8 138581.43379347157
 -1.5685511258323786E8 124424.99416608863

 -1.8245401859610182E8 743537.8811047756
 -1.8246398658508828E8 813999.4340771552
 -1.8247373524181196E8 884460.9870495348
 -1.824832697403988E8 954922.5400219144
 -1.824925950661797E8 1025384.092994294
 -1.825017160250174E8 1095845.6459666735
 -1.825106372520551E8 1166307.198939053
 -1.8251936321992776E8 1236768.7519114327
 -1.8252789824647748E8 1307230.3048838123
 -1.8253624650200775E8 1377691.857856192
 -1.8254441201611033E8 1448153.4108285715
 -1.8255239868409476E8 1518614.9638009511
 -1.8256021027304712E8 1589076.5167733307
 -1.8256785042754754E8 1659538.0697457104
 -1.8257532267506447E8 1729999.62271809
 -1.8258263043105006E8 1800461.1756904696
 -1.825897770037585E8 1870922.7286628492
 -1.8259676559880152E8 1941384.2816352288
 -1.8260359932346162E8 2011845.8346076084
 -1.826102811907761E8 2082307.387579988
 -1.8261681412340826E8 2152768.9405523674
 -1.8262320095731834E8 2223230.493524747
 -1.8262944444524616E8 2293692.0464971266
 -1.826355472600186E8 2364153.599469506
 -1.8264151199769062E8 2434615.152441886
 -1.8264734118053156E8 2505076.7054142654
 -1.8265303725986466E8 2575538.258386645
 -1.8265860261876935E8 2645999.8113590246
 -1.8266403957465357E8 2716461.364331404
 -1.826693503817043E8 2786922.917303784
 -1.8267453723322272E8 2857384.4702761634
 -1.826796022638509E8 2927846.023248543
 -1.8268454755169573E8 2998307.5762209226
 -1.8268937512035608E8 3068769.1291933022
 -1.826940869408585E8 3139230.682165682
 -1.826986849335062E8 3209692.2351380615
 -1.8270317096964613E8 3280153.788110441
 -1.8270754687335858E8 3350615.3410828207
 -1.827118144230732E8 3421076.8940552003
 -1.8271597535311556E8 3491538.44702758
 -1.8272003135518774E8 3561999.9999999595

 -1.5795873793456757E8 743537.8811047756
 -1.5789725848115733E8 728060.0589313084
 -1.578365634969276E8 712582.2367578413
 -1.577766231424795E8 697104.4145843742
 -1.5771740941921884E8 681626.592410907
 -1.5765889601427388E8 666148.7702374399
 -1.5760105816181424E8 650670.9480639728
 -1.5754387251869935E8 635193.1258905056
 -1.5748731705268806E8 619715.3037170385
 -1.5743137094169196E8 604237.4815435713
 -1.5737601448276865E8 588759.6593701042
 -1.573212290097271E8 573281.8371966371
 -1.5726699681837076E8 557804.0150231699
 -1.5721330109852985E8 542326.1928497028
 -1.5716012587214467E8 526848.3706762356
 -1.5710745593675387E8 511370.54850276845
 -1.5705527681382233E8 495892.72632930125
 -1.5700357470141178E8 480414.90415583405
 -1.569523364307556E8 464937.08198236686
 -1.5690154942635208E8 449459.25980889966
 -1.5685120166923338E8 433981.43763543246
 -1.5680128166310698E8 418503.61546196527
 -1.567517784030995E8 403025.79328849807
 -1.567026813468631E8 387547.9711150309
 -1.5665398038782892E8 372070.1489415637
 -1.5660566583041686E8 356592.3267680965
 -1.5655772836702856E8 341114.5045946293
 -1.5651015905667022E8 325636.6824211621
 -1.5646294930506542E8 310158.8602476949
 -1.5641609084613392E8 294681.0380742277
 -1.563695757247228E8 279203.2159007605
 -1.5632339628048816E8 263725.3937272933
 -1.5627754513283527E8 248247.57155382613
 -1.5623201516683322E8 232769.74938035896
 -1.561867995200282E8 217291.9272068918
 -1.5614189157008645E8 201814.10503342462
 -1.560972849232035E8 186336.28285995746
 -1.560529734032232E8 170858.4606864903
 -1.5600895104141316E8 155380.63851302312
 -1.5596521206685007E8 139902.81633955595
 -1.5592175089736956E8 124424.99416608877

 -1.812108272164713E8 799401.7010407258
 -1.8122227445730543E8 868466.6585147067
 -1.812334738053342E8 937531.6159886875
 -1.8124443147663015E8 1006596.5734626683
 -1.8125515344601828E8 1075661.530936649
 -1.8126564545974877E8 1144726.4884106298
 -1.8127591304733354E8 1213791.4458846105
 -1.8128596153261206E8 1282856.4033585913
 -1.8129579604410744E8 1351921.360832572
 -1.8130542152472687E8 1420986.3183065527
 -1.8131484274085635E8 1490051.2757805334
 -1.813240642908948E8 1559116.2332545142
 -1.813330906132718E8 1628181.190728495
 -1.8134192599397823E8 1697246.1482024756
 -1.8135057457365847E8 1766311.1056764564
 -1.8135904035428238E8 1835376.063150437
 -1.8136732720543382E8 1904441.0206244178
 -1.8137543887024033E8 1973505.9780983985
 -1.8138337897096857E8 2042570.9355723793
 -1.8139115101430827E8 2111635.89304636
 -1.8139875839636543E8 2180700.8505203407
 -1.8140620440738404E8 2249765.8079943215
 -1.8141349223621437E8 2318830.765468302
 -1.814206249745434E8 2387895.722942283
 -1.8142760562090373E8 2456960.6804162636
 -1.814344370844736E8 2526025.6378902444
 -1.8144112218868226E8 2595090.595364225
 -1.8144766367463216E8 2664155.552838206
 -1.814540642043489E8 2733220.5103121866
 -1.8146032636387005E8 2802285.4677861673
 -1.8146645266618174E8 2871350.425260148
 -1.8147244555401263E8 2940415.3827341287
 -1.814783074024932E8 3009480.3402081095
 -1.81484040521688E8 3078545.29768209
 -1.8148964715900922E8 3147610.255156071
 -1.814951295015165E8 3216675.2126300517
 -1.815004896781114E8 3285740.1701040324
 -1.815057297616306E8 3354805.127578013
 -1.8151085177084482E8 3423870.085051994
 -1.8151585767236742E8 3492935.0425259746
 -1.815207493824787E8 3561999.9999999553

 -1.571955319724556E8 799401.7010407258
 -1.5712761296330568E8 782527.2833688599
 -1.5706065957809982E8 765652.865696994
 -1.569946310632823E8 748778.4480251281
 -1.569294894470102E8 731904.0303532622
 -1.5686519928052476E8 715029.6126813963
 -1.568017274096355E8 698155.1950095304
 -1.5673904277213842E8 681280.7773376645
 -1.5667711621766117E8 664406.3596657986
 -1.5661592034697276E8 647531.9419939327
 -1.5655542936824825E8 630657.5243220668
 -1.5649561896815157E8 613783.1066502009
 -1.564364661959121E8 596908.688978335
 -1.5637794935882843E8 580034.2713064691
 -1.563200479278533E8 563159.8536346032
 -1.5626274245209488E8 546285.4359627373
 -1.562060144812276E8 529411.0182908714
 -1.5614984649493524E8 512536.60061900545
 -1.5609422183862355E8 495662.1829471395
 -1.560391246647343E8 478787.76527527353
 -1.5598453987907583E8 461913.3476034076
 -1.5593045309165552E8 445038.9299315416
 -1.5587685057156175E8 428164.51225967566
 -1.558237192054943E8 411290.0945878097
 -1.5577104645958957E8 394415.67691594374
 -1.5571882034422588E8 377541.2592440778
 -1.5566702938153002E8 360666.8415722118
 -1.5561566257533494E8 343792.42390034586
 -1.5556470938336742E8 326918.0062284799
 -1.5551415969146577E8 310043.58855661395
 -1.554640037896501E8 293169.170884748
 -1.5541423234988478E8 276294.75321288203
 -1.5536483640538862E8 259420.3355410161
 -1.5531580733136442E8 242545.91786915017
 -1.5526713682702908E8 225671.50019728424
 -1.5521881689883974E8 208797.08252541831
 -1.551708398448199E8 191922.6648535524
 -1.5512319823989806E8 175048.24718168646
 -1.5507588492218086E8 158173.82950982053
 -1.550288929800882E8 141299.4118379546
 -1.5498221574028608E8 124424.99416608867

 -1.7995277525645626E8 858386.123660143
 -1.7996583414020717E8 925976.4705686384
 -1.799786117743481E8 993566.8174771338
 -1.799911156733052E8 1061157.1643856294
 -1.8000335304059598E8 1128747.5112941246
 -1.800153307862326E8 1196337.85820262
 -1.800270555429023E8 1263928.2051111152
 -1.8003853368102798E8 1331518.5520196105
 -1.8004977132280073E8 1399108.8989281058
 -1.8006077435526973E8 1466699.2458366011
 -1.80071548442565E8 1534289.5927450964
 -1.8008209903732124E8 1601879.9396535917
 -1.800924313913661E8 1669470.286562087
 -1.8010255056572974E8 1737060.6334705823
 -1.8011246144002897E8 1804650.9803790776
 -1.8012216872126648E8 1872241.327287573
 -1.8013167695209852E8 1939831.6741960682
 -1.8014099051860172E8 2007422.0211045635
 -1.801501136575795E8 2075012.3680130588
 -1.8015905046343932E8 2142602.714921554
 -1.8016780489467132E8 2210193.0618300494
 -1.8017638077995655E8 2277783.4087385447
 -1.801847818239296E8 2345373.75564704
 -1.801930116126197E8 2412964.1025555353
 -1.80201073618591E8 2480554.4494640306
 -1.8020897120580316E8 2548144.796372526
 -1.8021670763420957E8 2615735.143281021
 -1.802242860641108E8 2683325.4901895165
 -1.8023170956027833E8 2750915.8370980117
 -1.8023898109586406E8 2818506.184006507
 -1.802461035561081E8 2886096.5309150023
 -1.802530797418576E8 2953686.8778234976
 -1.8025991237290868E8 3021277.224731993
 -1.8026660409118137E8 3088867.571640488
 -1.8027315746373826E8 3156457.9185489835
 -1.8027957498565555E8 3224048.265457479
 -1.802858590827559E8 3291638.612365974
 -1.8029201211421013E8 3359228.9592744694
 -1.802980363750162E8 3426819.3061829647
 -1.8030393409836215E8 3494409.65309146
 -1.803097074578791E8 3561999.9999999553

 -1.564367915623079E8 858386.123660143
 -1.5636181040981632E8 840037.0954227917
 -1.5628801784720027E8 821688.0671854403
 -1.5621535820306167E8 803339.038948089
 -1.561437800101525E8 784990.0107107377
 -1.5607323557414535E8 766640.9824733863
 -1.5600368059764773E8 748291.954236035
 -1.559350738510493E8 729942.9259986837
 -1.558673768832648E8 711593.8977613323
 -1.5580055376661733E8 693244.869523981
 -1.557345708710634E8 674895.8412866297
 -1.5566939666373786E8 656546.8130492783
 -1.55605001530433E8 638197.784811927
 -1.5554135761614758E8 619848.7565745757
 -1.5547843868227515E8 601499.7283372243
 -1.5541621997835612E8 583150.700099873
 -1.553546781266201E8 564801.6718625217
 -1.5529379101779252E8 546452.6436251703
 -1.552335377168512E8 528103.615387819
 -1.5517389837759614E8 509754.5871504677
 -1.5511485416504532E8 491405.55891311634
 -1.5505638718479806E8 473056.530675765
 -1.5499848041861653E8 454707.5024384137
 -1.5494111766556907E8 436358.47420106234
 -1.5488428348815954E8 418009.445963711
 -1.5482796316293648E8 399660.4177263597
 -1.547721426351343E8 381311.38948900835
 -1.5471680847695222E8 362962.361251657
 -1.5466194784912005E8 344613.3330143057
 -1.5460754846544033E8 326264.30477695435
 -1.5455359856002936E8 307915.276539603
 -1.54500086857011E8 289566.2483022517
 -1.5444700254244164E8 271217.22006490035
 -1.5439433523826957E8 252868.191827549
 -1.5434207497815096E8 234519.16359019763
 -1.5429021218496364E8 216170.13535284626
 -1.5423873764987475E8 197821.1071154949
 -1.5418764251283354E8 179472.07887814354
 -1.5413691824437207E8 161123.05064079218
 -1.540865566286088E8 142774.02240344082
 -1.5403654974735862E8 124424.99416608945

 -1.7867916873694226E8 920605.4821763509
 -1.7869398957567534E8 986640.3451219411
 -1.7870848994380882E8 1052675.2080675312
 -1.7872267898868427E8 1118710.0710131214
 -1.787365654531314E8 1184744.9339587116
 -1.7875015769965592E8 1250779.7969043017
 -1.7876346373281318E8 1316814.659849892
 -1.7877649121992964E8 1382849.522795482
 -1.7878924751031956E8 1448884.3857410722
 -1.7880173965312627E8 1514919.2486866624
 -1.7881397441390705E8 1580954.1116322526
 -1.7882595829006746E8 1646988.9745778427
 -1.7883769752524108E8 1713023.837523433
 -1.7884919812269992E8 1779058.700469023
 -1.7886046585787424E8 1845093.5634146133
 -1.788715062900549E8 1911128.4263602034
 -1.7888232477333868E8 1977163.2893057936
 -1.7889292646687788E8 2043198.1522513838
 -1.7890331634448606E8 2109233.015196974
 -1.7891349920364892E8 2175267.878142564
 -1.7892347967398494E8 2241302.7410881543
 -1.789332622251949E8 2307337.6040337444
 -1.7894285117453855E8 2373372.4669793346
 -1.7895225069387144E8 2439407.3299249248
 -1.789614648162736E8 2505442.192870515
 -1.789704974422977E8 2571477.055816105
 -1.7897935234586382E8 2637511.9187616953
 -1.7898803317982408E8 2703546.7817072854
 -1.7899654348121983E8 2769581.6446528756
 -1.7900488667625168E8 2835616.507598466
 -1.7901306608498088E8 2901651.370544056
 -1.790210849257803E8 2967686.233489646
 -1.790289463195499E8 3033721.0964352363
 -1.7903665329371294E8 3099755.9593808264
 -1.790442087860055E8 3165790.8223264166
 -1.7905161564807293E8 3231825.685272007
 -1.7905887664888465E8 3297860.548217597
 -1.790659944779787E8 3363895.411163187
 -1.7907297174854547E8 3429930.2741087773
 -1.7907981100036138E8 3495965.1370543675
 -1.7908651470258033E8 3561999.9999999576

 -1.5568333516156134E8 920605.4821763509
 -1.5560058207399046E8 900700.9699760943
 -1.5551929329496273E8 880796.4577758377
 -1.5543939265866688E8 860891.9455755812
 -1.5536081036491874E8 840987.4333753246
 -1.552834822588119E8 821082.921175068
 -1.5520734921188024E8 801178.4089748114
 -1.5513235658781865E8 781273.8967745549
 -1.5505845377905694E8 761369.3845742983
 -1.549855938030318E8 741464.8723740417
 -1.5491373294901946E8 721560.3601737851
 -1.548428304679999E8 701655.8479735286
 -1.547728482993136E8 681751.335773272
 -1.5470375082891336E8 661846.8235730154
 -1.5463550467485976E8 641942.3113727588
 -1.5456807849639958E8 622037.7991725022
 -1.5450144282353437E8 602133.2869722457
 -1.5443556990445408E8 582228.7747719891
 -1.5437043356859937E8 562324.2625717325
 -1.5430600910343972E8 542419.7503714759
 -1.542422731433245E8 522515.23817121936
 -1.5417920356899288E8 502610.7259709628
 -1.5411677941651928E8 482706.2137707062
 -1.5405498079463348E8 462801.70157044963
 -1.539937888094933E8 442897.18937019305
 -1.5393318549610522E8 422992.6771699365
 -1.5387315375568816E8 403088.1649696799
 -1.538136772983637E8 383183.6527694233
 -1.537547405906288E8 363279.14056916675
 -1.536963288071328E8 343374.62836891017
 -1.5363842778633493E8 323470.1161686536
 -1.5358102398966762E8 303565.603968397
 -1.5352410446387282E8 283661.09176814044
 -1.5346765680621505E8 263756.57956788386
 -1.5341166913230717E8 243852.0673676273
 -1.5335613004631308E8 223947.55516737077
 -1.533010286133163E8 204043.04296711422
 -1.5324635433366477E8 184138.53076685767
 -1.5319209711912233E8 164234.01856660112
 -1.5313824727067342E8 144329.50636634458

 -1.773892136249868E8 986176.4303508631
 -1.7740596844371396E8 1050572.0195920905
 -1.7742235632517225E8 1114967.6088333179
 -1.7743838849187702E8 1179363.1980745452
 -1.7745407563440204E8 1243758.7873157726
 -1.7746942794544965E8 1308154.376557
 -1.774844551511865E8 1372549.9657982273
 -1.7749916654010588E8 1436945.5550394547
 -1.7751357098965114E8 1501341.144280682
 -1.775276769908078E8 1565736.7335219095
 -1.775414926708501E8 1630132.3227631368
 -1.7755502581440732E8 1694527.9120043642
 -1.775682838829999E8 1758923.5012455916
 -1.775812740331747E8 1823319.090486819
 -1.7759400313336712E8 1887714.6797280463
 -1.7760647777958778E8 1952110.2689692737
 -1.776187043100398E8 2016505.858210501
 -1.7763068881875002E8 2080901.4474517284
 -1.77642437168295E8 2145297.036692956
 -1.7765395500169393E8 2209692.6259341836
 -1.776652477535336E8 2274088.215175411
 -1.7767632066038516E8 2338483.804416639
 -1.7768717877056652E8 2402879.3936578664
 -1.7769782695330027E8 2467274.982899094
 -1.777082699073109E8 2531670.5721403216
 -1.7771851216890398E8 2596066.161381549
 -1.7772855811956337E8 2660461.750622777
 -1.7773841199310225E8 2724857.3398640044
 -1.7774807788239825E8 2789252.929105232
 -1.777575597457428E8 2853648.5183464596
 -1.7776686141283026E8 2918044.107587687
 -1.777759865904121E8 2982439.696828915
 -1.7778493886763844E8 3046835.2860701424
 -1.7779372172110757E8 3111230.87531137
 -1.778023385196425E8 3175626.4645525976
 -1.778107925288129E8 3240022.053793825
 -1.7781908691521785E8 3304417.643035053
 -1.7782722475054556E8 3368813.2322762804
 -1.778352090154232E8 3433208.821517508
 -1.778430426030704E8 3497604.4107587356

 -1.5493608025915536E8 986176.4303508631
 -1.5484473984246093E8 964632.6444462438
 -1.5475520662633157E8 943088.8585416244
 -1.546673761064888E8 921545.072637005
 -1.5458115345140862E8 900001.2867323856
 -1.5449645229430154E8 878457.5008277663
 -1.5441319371236062E8 856913.7149231469
