 Volumen Presion Temperatura
 0.5315 275.0 -3994327.3694025576
 0.5474166666666667 275.0 -3689562.100297357
 0.5633333333333332 275.0 -3408553.938346753
 0.57925 275.0 -3149281.749563751
 0.5951666666666666 275.0 -2909875.8722126326
 0.6110833333333333 275.0 -2688619.846317199
 0.627 275.0 -2483945.8481067773
 0.6429166666666666 275.0 -2294426.6283861035
 0.6588333333333334 275.0 -2118765.7067520656
 0.67475 275.0 -1955786.9071918735
 0.6906666666666667 275.0 -1804423.8947746987
 0.7065833333333333 275.0 -1663710.100763863
 0.7224999999999999 275.0 -1532769.2496855864
 0.7384166666666666 275.0 -1410806.591803155
 0.7543333333333333 275.0 -1297100.8756617736
 0.77025 275.0 -1190997.053396055
 0.7861666666666667 275.0 -1091899.6868927218
 0.8020833333333333 275.0 -999267.009502748
 0.818 275.0 -912605.591748605
 0.8339166666666666 275.0 -831465.5577122658
 0.8498333333333333 275.0 -755436.29977046
 0.8657499999999999 275.0 -684142.6419233386
 0.8816666666666666 275.0 -617241.4053986403
 0.8975833333333333 275.0 -554418.3340302855
 0.9135 275.0 -495385.3408082756
 0.9294166666666667 275.0 -439878.04079356557
 0.9453333333333332 275.0 -387653.53918134887
 0.9612499999999999 275.0 -338488.4466236625
 0.9771666666666666 275.0 -292177.09696399095
 0.9930833333333333 275.0 -248529.94528998015
 1.009 275.0 -207372.12668469967
 1.0249166666666665 275.0 -168542.15826881956
 1.0408333333333333 275.0 -131890.76909570163
 1.05675 275.0 -97279.84421022236
 1.0726666666666667 275.0 -64581.470731910784
 1.0885833333333332 275.0 -33677.075194147415
 1.1044999999999998 275.0 -4456.642583390232
 1.1204166666666666 275.0 23181.991406660527
 1.1363333333333334 275.0 49333.78244509781
 1.15225 275.0 74087.06066167215
 1.1681666666666666 275.0 97524.06073798425
 1.1840833333333332 275.0 119721.40430523641

 0.245 287.5 7869639.960285999
 0.2609166666666667 287.5 -2949918.0087437555
 0.2768333333333333 287.5 -7297459.272965953
 0.29275 287.5 -9031356.989848416
 0.30866666666666664 287.5 -9563992.267934065
 0.32458333333333333 287.5 -9508834.074978817
 0.3405 287.5 -9161484.231481645
 0.35641666666666666 287.5 -8674065.20703985
 0.3723333333333333 287.5 -8128089.91654996
 0.38825 287.5 -7568123.1821153425
 0.4041666666666667 287.5 -7018525.187613504
 0.4200833333333333 287.5 -6492260.422603998
 0.436 287.5 -5995736.867408924
 0.45191666666666663 287.5 -5531554.669425972
 0.4678333333333333 287.5 -5100107.663783444
 0.48375 287.5 -4700534.03606488
 0.49966666666666665 287.5 -4331287.573529704
 0.5155833333333333 287.5 -3990482.867686379
 0.5315 287.5 -3676103.5085615227
 0.5474166666666667 287.5 -3386126.1627410194
 0.5633333333333332 287.5 -3118592.5610921895
 0.57925 287.5 -2871649.0963161513
 0.5951666666666666 287.5 -2643566.3034554822
 0.6110833333333333 287.5 -2432745.944182408
 0.627 287.5 -2237720.5844982443
 0.6429166666666666 287.5 -2057148.7730039172
 0.6588333333333334 287.5 -1889807.7933915323
 0.67475 287.5 -1734585.2383282157
 0.6906666666666667 287.5 -1590470.1837110845
 0.7065833333333333 287.5 -1456544.4396156678
 0.7224999999999999 287.5 -1331974.1585754193
 0.7384166666666666 287.5 -1216001.9557277309
 0.7543333333333333 287.5 -1107939.6147386516
 0.77025 287.5 -1007161.4026056211
 0.7861666666666667 287.5 -913097.9851770196
 0.8020833333333333 287.5 -825230.9167657001
 0.818 287.5 -743087.6671048864
 0.8339166666666666 287.5 -666237.1441382398
 0.8498333333333333 287.5 -594285.669785752
 0.8657499999999999 287.5 -526873.3665811061
 0.8816666666666666 287.5 -463670.9150728234
 0.8975833333333333 287.5 -404376.64455673145
 0.9135 287.5 -348713.9226944386
 0.9294166666666667 287.5 -296428.81263853656
 0.9453333333333332 287.5 -247287.96928569023
 0.9612499999999999 287.5 -201076.74912846833
 0.9771666666666666 287.5 -157597.5108294692
 0.9930833333333333 287.5 -116668.08607627964
 1.009 287.5 -78120.40248850081
 1.0249166666666665 287.5 -41799.242344006896
 1.0408333333333333 287.5 -7561.122682302725
 1.05675 287.5 24726.716057197656
 1.0726666666666667 287.5 55187.22427869076
 1.0885833333333332 287.5 83934.37050496321
 1.1044999999999998 287.5 111073.8907088614
 1.1204166666666666 287.5 136703.967729168
 1.1363333333333334 287.5 160915.8479153649
 1.15225 287.5 183794.4013632927
 1.1681666666666666 287.5 205418.63141074544
 1.1840833333333332 287.5 225862.138448325

 0.245 300.0 1.0461638730649114E7
 0.2609166666666667 300.0 -1094455.8333180174
 0.2768333333333333 300.0 -5852572.814106107
 0.29275 300.0 -7848264.605703421
 0.30866666666666664 300.0 -8562378.824877534
 0.32458333333333333 300.0 -8640428.58057588
 0.3405 300.0 -8395014.174103387
 0.35641666666666666 300.0 -7988113.71559515
 0.3723333333333333 300.0 -7507348.073583357
 0.38825 300.0 -7001269.054079864
 0.4041666666666667 300.0 -6496949.943821248
 0.4200833333333333 300.0 -6009265.592895092
 0.436 300.0 -5546008.042012028
 0.45191666666666663 300.0 -5110804.763325289
 0.4678333333333333 300.0 -4704828.157332547
 0.48375 300.0 -4327817.211932398
 0.49966666666666665 300.0 -3978696.7479767315
 0.5155833333333333 300.0 -3655955.863193541
 0.5315 300.0 -3357879.647720485
 0.5474166666666667 300.0 -3082690.225184681
 0.5633333333333332 300.0 -2828631.183837625
 0.57925 300.0 -2594016.44306855
 0.5951666666666666 300.0 -2377256.73469833
 0.6110833333333333 300.0 -2176872.042047616
 0.627 300.0 -1991495.3208897095
 0.6429166666666666 300.0 -1819870.917621729
 0.6588333333333334 300.0 -1660849.880030998
 0.67475 300.0 -1513383.5694645578
 0.6906666666666667 300.0 -1376516.4726474704
 0.7065833333333333 300.0 -1249378.7784674717
 0.7224999999999999 300.0 -1131179.0674652513
 0.7384166666666666 300.0 -1021197.3196523059
 0.7543333333333333 300.0 -918778.3538155286
 0.77025 300.0 -823325.7518151859
 0.7861666666666667 300.0 -734296.2834613165
 0.8020833333333333 300.0 -651194.8240286512
 0.818 300.0 -573569.7424611673
 0.8339166666666666 300.0 -501008.73056421336
 0.8498333333333333 300.0 -433135.039801043
 0.8657499999999999 300.0 -369604.0912388726
 0.8816666666666666 300.0 -310100.42474700604
 0.8975833333333333 300.0 -254334.95508317696
 0.9135 300.0 -202042.50458060065
 0.9294166666666667 300.0 -152979.58448350755
 0.9453333333333332 300.0 -106922.39939003065
 0.9612499999999999 300.0 -63665.05163327325
 0.9771666666666666 300.0 -23017.9246949465
 0.9930833333333333 300.0 15193.773137421347
 1.009 300.0 51131.32170769852
 1.0249166666666665 300.0 84943.67358080717
 1.0408333333333333 300.0 116768.52373109665
 1.05675 300.0 146733.27632461814
 1.0726666666666667 300.0 174955.91928929277
 1.0885833333333332 300.0 201545.81620407477
 1.1044999999999998 300.0 226604.42400111398
 1.1204166666666666 300.0 250225.94405167643
 1.1363333333333334 300.0 272497.91338563245
 1.15225 300.0 293501.74206491373
 1.1681666666666666 300.0 313313.2020835071
 1.1840833333333332 300.0 332002.8725914145

 0.245 312.5 1.3053637501012214E7
 0.2609166666666667 312.5 761006.3421077132
 0.2768333333333333 312.5 -4407686.355246276
 0.29275 312.5 -6665172.221558433
 0.30866666666666664 312.5 -7560765.381821007
 0.32458333333333333 312.5 -7772023.086172946
 0.3405 312.5 -7628544.116725132
 0.35641666666666666 312.5 -7302162.224150453
 0.3723333333333333 312.5 -6886606.230616758
 0.38825 312.5 -6434414.92604439
 0.4041666666666667 312.5 -5975374.700028997
 0.4200833333333333 312.5 -5526270.763186188
 0.436 312.5 -5096279.216615133
 0.45191666666666663 312.5 -4690054.857224608
 0.4678333333333333 312.5 -4309548.650881652
 0.48375 312.5 -3955100.3877999205
 0.49966666666666665 312.5 -3626105.9224237613
 0.5155833333333333 312.5 -3321428.858700704
 0.5315 312.5 -3039655.78687945
 0.5474166666666667 312.5 -2779254.2876283433
 0.5633333333333332 312.5 -2538669.806583062
 0.57925 312.5 -2316383.7898209505
 0.5951666666666666 312.5 -2110947.165941179
 0.6110833333333333 312.5 -1920998.139912825
 0.627 312.5 -1745270.0572811756
 0.6429166666666666 312.5 -1582593.0622395426
 0.6588333333333334 312.5 -1431891.9666704647
 0.67475 312.5 -1292181.9006009
 0.6906666666666667 312.5 -1162562.7615838572
 0.7065833333333333 312.5 -1042213.1173192766
 0.7224999999999999 312.5 -930383.9763550842
 0.7384166666666666 312.5 -826392.6835768819
 0.7543333333333333 312.5 -729617.0928924065
 0.77025 312.5 -639490.1010247525
 0.7861666666666667 312.5 -555494.5817456152
 0.8020833333333333 312.5 -477158.7312916033
 0.818 312.5 -404051.81781744864
 0.8339166666666666 312.5 -335780.3169901874
 0.8498333333333333 312.5 -271984.40981633496
 0.8657499999999999 312.5 -212334.81589664007
 0.8816666666666666 312.5 -156529.93442118913
 0.8975833333333333 312.5 -104293.2656096234
 0.9135 312.5 -55371.08646676317
 0.9294166666666667 312.5 -9530.356328478549
 0.9453333333333332 312.5 33443.17050562799
 0.9612499999999999 312.5 73746.6458619209
 0.9771666666666666 312.5 111561.66143957572
 0.9930833333333333 312.5 147055.63235112187
 1.009 312.5 180383.04590389738
 1.0249166666666665 312.5 211686.58950561984
 1.0408333333333333 312.5 241098.17014449555
 1.05675 312.5 268739.8365920386
 1.0726666666666667 312.5 294724.6142998943
 1.0885833333333332 312.5 319157.26190318586
 1.1044999999999998 312.5 342134.9572933661
 1.1204166666666666 312.5 363747.9203741839
 1.1363333333333334 312.5 384079.97885589954
 1.15225 312.5 403209.0827665343
 1.1681666666666666 312.5 421207.77275626874
 1.1840833333333332 312.5 438143.6067345035

 0.245 325.0 1.564563627137532E7
 0.2609166666666667 325.0 2616468.5175334364
 0.2768333333333333 325.0 -2962799.896386437
 0.29275 325.0 -5482079.837413445
 0.30866666666666664 325.0 -6559151.938764479
 0.32458333333333333 325.0 -6903617.591770012
 0.3405 325.0 -6862074.059346881
 0.35641666666666666 325.0 -6616210.732705753
 0.3723333333333333 325.0 -6265864.387650158
 0.38825 325.0 -5867560.798008915
 0.4041666666666667 325.0 -5453799.456236744
 0.4200833333333333 325.0 -5043275.933477286
 0.436 325.0 -4646550.391218239
 0.45191666666666663 325.0 -4269304.951123927
 0.4678333333333333 325.0 -3914269.1444307566
 0.48375 325.0 -3582383.563667441
 0.49966666666666665 325.0 -3273515.096870791
 0.5155833333333333 325.0 -2986901.8542078678
 0.5315 325.0 -2721431.9260384142
 0.5474166666666667 325.0 -2475818.3500720058
 0.5633333333333332 325.0 -2248708.4293284984
 0.57925 325.0 -2038751.13657335
 0.5951666666666666 325.0 -1844637.5971840285
 0.6110833333333333 325.0 -1665124.237778034
 0.627 325.0 -1499044.7936726427
 0.6429166666666666 325.0 -1345315.2068573562
 0.6588333333333334 325.0 -1202934.0533099314
 0.67475 325.0 -1070980.231737242
 0.6906666666666667 325.0 -948609.0505202431
 0.7065833333333333 325.0 -835047.4561710814
 0.7224999999999999 325.0 -729588.8852449171
 0.7384166666666666 325.0 -631588.0475014579
 0.7543333333333333 325.0 -540455.8319692835
 0.77025 325.0 -455654.45023431815
 0.7861666666666667 325.0 -376692.88002991304
 0.8020833333333333 325.0 -303122.63855455536
 0.818 325.0 -234533.89317373
 0.8339166666666666 325.0 -170551.90341616143
 0.8498333333333333 325.0 -110833.77983162645
 0.8657499999999999 325.0 -55065.54055440752
 0.8816666666666666 325.0 -2959.4440953722224
 0.8975833333333333 325.0 45748.42386393063
 0.9135 325.0 91300.33164707385
 0.9294166666666667 325.0 133918.87182655
 0.9453333333333332 325.0 173808.7404012871
 0.9612499999999999 325.0 211158.34335711505
 0.9771666666666666 325.0 246141.24757409794
 0.9930833333333333 325.0 278917.4915648224
 1.009 325.0 309634.77010009624
 1.0249166666666665 325.0 338429.50543043297
 1.0408333333333333 325.0 365427.81655789446
 1.05675 325.0 390746.39685945865
 1.0726666666666667 325.0 414493.30931049585
 1.0885833333333332 325.0 436768.7076022965
 1.1044999999999998 325.0 457665.4905856182
 1.1204166666666666 325.0 477269.8966966914
 1.1363333333333334 325.0 495662.0443261671
 1.15225 325.0 512916.42346815486
 1.1681666666666666 325.0 529102.3434290299
 1.1840833333333332 325.0 544284.3408775926

 0.245 337.5 1.8237635041738413E7
 0.2609166666666667 337.5 4471930.692959167
 0.2768333333333333 337.5 -1517913.4375265986
 0.29275 337.5 -4298987.453268457
 0.30866666666666664 337.5 -5557538.495707948
 0.32458333333333333 337.5 -6035212.097367078
 0.3405 337.5 -6095604.001968626
 0.35641666666666666 337.5 -5930259.241261054
 0.3723333333333333 337.5 -5645122.544683557
 0.38825 337.5 -5300706.6699734405
 0.4041666666666667 337.5 -4932224.212444492
 0.4200833333333333 337.5 -4560281.103768382
 0.436 337.5 -4196821.565821344
 0.45191666666666663 337.5 -3848555.0450232457
 0.4678333333333333 337.5 -3518989.6379798613
 0.48375 337.5 -3209666.739534961
 0.49966666666666665 337.5 -2920924.271317823
 0.5155833333333333 337.5 -2652374.84971503
 0.5315 337.5 -2403208.0651973784
 0.5474166666666667 337.5 -2172382.412515668
 0.5633333333333332 337.5 -1958747.052073935
 0.57925 337.5 -1761118.4833257506
 0.5951666666666666 337.5 -1578328.0284268772
 0.6110833333333333 337.5 -1409250.335643243
 0.627 337.5 -1252819.5300641088
 0.6429166666666666 337.5 -1108037.3514751699
 0.6588333333333334 337.5 -973976.1399493981
 0.67475 337.5 -849778.5628735851
 0.6906666666666667 337.5 -734655.3394566299
 0.7065833333333333 337.5 -627881.7950228862
 0.7224999999999999 337.5 -528793.794134751
 0.7384166666666666 337.5 -436783.4114260338
 0.7543333333333333 337.5 -351294.57104616147
 0.77025 337.5 -271818.79944388475
 0.7861666666666667 337.5 -197891.17831421085
 0.8020833333333333 337.5 -129086.5458175065
 0.818 337.5 -65015.96853001136
 0.8339166666666666 337.5 -5323.489842135459
 0.8498333333333333 337.5 50316.85015308205
 0.8657499999999999 337.5 102203.73478782503
 0.8816666666666666 337.5 150611.04623044515
 0.8975833333333333 337.5 195790.11333748465
 0.9135 337.5 237971.74976091087
 0.9294166666666667 337.5 277368.09998157853
 0.9453333333333332 337.5 314174.31029694574
 0.9612499999999999 337.5 348570.0408523092
 0.9771666666666666 337.5 380720.8337086197
 0.9930833333333333 337.5 410779.3507785229
 1.009 337.5 438886.4942962951
 1.0249166666666665 337.5 465172.4213552461
 1.0408333333333333 337.5 489757.46297129337
 1.05675 337.5 512752.95712687867
 1.0726666666666667 337.5 534262.0043210974
 1.0885833333333332 337.5 554380.1533014076
 1.1044999999999998 337.5 573196.0238778698
 1.1204166666666666 337.5 590791.8730191994
 1.1363333333333334 337.5 607244.1097964342
 1.15225 337.5 622623.7641697754
 1.1681666666666666 337.5 636996.9141017911
 1.1840833333333332 337.5 650425.0750206811

 0.245 350.0 2.082963381210152E7
 0.2609166666666667 350.0 6327392.868384898
 0.2768333333333333 350.0 -73026.97866676748
 0.29275 350.0 -3115895.0691234693
 0.30866666666666664 350.0 -4555925.05265142
 0.32458333333333333 350.0 -5166806.602964144
 0.3405 350.0 -5329133.944590371
 0.35641666666666666 350.0 -5244307.749816358
 0.3723333333333333 350.0 -5024380.701716956
 0.38825 350.0 -4733852.541937966
 0.4041666666666667 350.0 -4410648.968652239
 0.4200833333333333 350.0 -4077286.274059478
 0.436 350.0 -3747092.7404244505
 0.45191666666666663 350.0 -3427805.1389225647
 0.4678333333333333 350.0 -3123710.131528966
 0.48375 350.0 -2836949.915402483
 0.49966666666666665 350.0 -2568333.4457648527
 0.5155833333333333 350.0 -2317847.8452221937
 0.5315 350.0 -2084984.2043563426
 0.5474166666666667 350.0 -1868946.4749593306
 0.5633333333333332 350.0 -1668785.6748193717
 0.57925 350.0 -1483485.830078151
 0.5951666666666666 350.0 -1312018.459669727
 0.6110833333333333 350.0 -1153376.433508451
 0.627 350.0 -1006594.2664555749
 0.6429166666666666 350.0 -870759.4960929826
 0.6588333333333334 350.0 -745018.2265888648
 0.67475 350.0 -628576.8940099273
 0.6906666666666667 350.0 -520701.62839301676
 0.7065833333333333 350.0 -420716.1338746911
 0.7224999999999999 350.0 -327998.70302458387
 0.7384166666666666 350.0 -241978.77535061073
 0.7543333333333333 350.0 -162133.3101230394
 0.77025 350.0 -87983.14865345042
 0.7861666666666667 350.0 -19089.476598508656
 0.8020833333333333 350.0 44949.54691954143
 0.818 350.0 104501.95611370727
 0.8339166666666666 350.0 159904.9237318905
 0.8498333333333333 350.0 211467.48013778962
 0.8657499999999999 350.0 259473.01013005758
 0.8816666666666666 350.0 304181.5365562616
 0.8975833333333333 350.0 345831.8028110382
 0.9135 350.0 384643.16787474835
 0.9294166666666667 350.0 420817.32813660754
 0.9453333333333332 350.0 454539.88019260485
 0.9612499999999999 350.0 485981.73834750336
 0.9771666666666666 350.0 515300.4198431419
 0.9930833333333333 350.0 542641.2099922234
 1.009 350.0 568138.218492494
 1.0249166666666665 350.0 591915.3372800592
 1.0408333333333333 350.0 614087.1093846923
 1.05675 350.0 634759.5173942987
 1.0726666666666667 350.0 654030.6993316994
 1.0885833333333332 350.0 671991.5990005187
 1.1044999999999998 350.0 688726.5571701219
 1.1204166666666666 350.0 704313.8493417068
 1.1363333333333334 350.0 718826.1752667013
 1.15225 350.0 732331.104871396
 1.1681666666666666 350.0 744891.4847745523
 1.1840833333333332 350.0 756565.8091637702

 0.245 362.5 2.3421632582464628E7
 0.2609166666666667 362.5 8182855.043810628
 0.2768333333333333 362.5 1371859.4801930785
 0.29275 362.5 -1932802.6849784777
 0.30866666666666664 362.5 -3554311.609594889
 0.32458333333333333 362.5 -4298401.108561207
 0.3405 362.5 -4562663.887212113
 0.35641666666666666 362.5 -4558356.258371655
 0.3723333333333333 362.5 -4403638.8587503545
 0.38825 362.5 -4166998.4139024895
 0.4041666666666667 362.5 -3889073.7248599846
 0.4200833333333333 362.5 -3594291.4443505723
 0.436 362.5 -3297363.915027553
 0.45191666666666663 362.5 -3007055.232821882
 0.4678333333333333 362.5 -2728430.625078069
 0.48375 362.5 -2464233.0912700016
 0.49966666666666665 362.5 -2215742.6202118807
 0.5155833333333333 362.5 -1983320.8407293558
 0.5315 362.5 -1766760.3435153067
 0.5474166666666667 362.5 -1565510.5374029912
 0.5633333333333332 362.5 -1378824.2975648064
 0.57925 362.5 -1205853.1768305497
 0.5951666666666666 362.5 -1045708.8909125747
 0.6110833333333333 362.5 -897502.5313736591
 0.627 362.5 -760369.002847041
 0.6429166666666666 362.5 -633481.6407107953
 0.6588333333333334 362.5 -516060.31322832964
 0.67475 362.5 -407375.2251462685
 0.6906666666666667 362.5 -306747.9173294017
 0.7065833333333333 362.5 -213550.472726495
 0.7224999999999999 362.5 -127203.61191441584
 0.7384166666666666 362.5 -47174.139275185764
 0.7543333333333333 362.5 27027.950800083578
 0.77025 362.5 95852.50213698484
 0.7861666666666667 362.5 159712.22511719447
 0.8020833333333333 362.5 218985.6396565903
 0.818 362.5 274019.8807574259
 0.8339166666666666 362.5 325133.3373059174
 0.8498333333333333 362.5 372618.11012249906
 0.8657499999999999 362.5 416742.28547229106
 0.8816666666666666 362.5 457752.02688207943
 0.8975833333333333 362.5 495873.4922845927
 0.9135 362.5 531314.5859885863
 0.9294166666666667 362.5 564266.5562916365
 0.9453333333333332 362.5 594905.450088264
 0.9612499999999999 362.5 623393.4358426984
 0.9771666666666666 362.5 649880.0059776646
 0.9930833333333333 362.5 674503.0692059249
 1.009 362.5 697389.9426886933
 1.0249166666666665 362.5 718658.2532048728
 1.0408333333333333 362.5 738416.7557980916
 1.05675 362.5 756766.0776617196
 1.0726666666666667 362.5 773799.3943423014
 1.0885833333333332 362.5 789603.0446996298
 1.1044999999999998 362.5 804257.0904623745
 1.1204166666666666 362.5 817835.8256642153
 1.1363333333333334 362.5 830408.2407369688
 1.15225 362.5 842038.445573017
 1.1681666666666666 362.5 852786.0554473139
 1.1840833333333332 362.5 862706.5433068597

 0.245 375.0 2.6013631352827735E7
 0.2609166666666667 375.0 1.0038317219236359E7
 0.2768333333333333 375.0 2816745.939052917
 0.29275 375.0 -749710.3008334935
 0.30866666666666664 375.0 -2552698.1665383577
 0.32458333333333333 375.0 -3429995.6141582727
 0.3405 375.0 -3796193.8298338577
 0.35641666666666666 375.0 -3872404.766926959
 0.3723333333333333 375.0 -3782897.0157837532
 0.38825 375.0 -3600144.285867013
 0.4041666666666667 375.0 -3367498.481067732
 0.4200833333333333 375.0 -3111296.6146416683
 0.436 375.0 -2847635.0896306597
 0.45191666666666663 375.0 -2586305.3267212007
 0.4678333333333333 375.0 -2333151.118627174
 0.48375 375.0 -2091516.2671375237
 0.49966666666666665 375.0 -1863151.7946589105
 0.5155833333333333 375.0 -1648793.8362365197
 0.5315 375.0 -1448536.4826742709
 0.5474166666666667 375.0 -1262074.5998466536
 0.5633333333333332 375.0 -1088862.920310242
 0.57925 375.0 -928220.5235829502
 0.5951666666666666 375.0 -779399.3221554235
 0.6110833333333333 375.0 -641628.6292388681
 0.627 375.0 -514143.7392385071
 0.6429166666666666 375.0 -396203.78532860894
 0.6588333333333334 375.0 -287102.39986779634
 0.67475 375.0 -186173.55628261063
 0.6906666666666667 375.0 -92794.20626578853
 0.7065833333333333 375.0 -6384.81157829985
 0.7224999999999999 375.0 73591.47919575125
 0.7384166666666666 375.0 147630.49680023827
 0.7543333333333333 375.0 216189.21172320563
 0.77025 375.0 279688.15292741824
 0.7861666666666667 375.0 338513.92683289666
 0.8020833333333333 375.0 393021.73239363823
 0.818 375.0 443537.80540114455
 0.8339166666666666 375.0 490361.75087994337
 0.8498333333333333 375.0 533768.7401072076
 0.8657499999999999 375.0 574011.5608145236
 0.8816666666666666 375.0 611322.5172078963
 0.8975833333333333 375.0 645915.1817581472
 0.9135 375.0 677986.0041024233
 0.9294166666666667 375.0 707715.7844466651
 0.9453333333333332 375.0 735271.0199839226
 0.9612499999999999 375.0 760805.1333378926
 0.9771666666666666 375.0 784459.5921121864
 0.9930833333333333 375.0 806364.9284196254
 1.009 375.0 826641.6668848922
 1.0249166666666665 375.0 845401.169129686
 1.0408333333333333 375.0 862746.4022114906
 1.05675 375.0 878772.6379291397
 1.0726666666666667 375.0 893568.089352903
 1.0885833333333332 375.0 907214.4903987409
 1.1044999999999998 375.0 919787.6237546266
 1.1204166666666666 375.0 931357.8019867227
 1.1363333333333334 375.0 941990.3062072359
 1.15225 375.0 951745.7862746376
 1.1681666666666666 375.0 960680.6261200756
 1.1840833333333332 375.0 968847.2774499487

 0.245 387.5 2.8605630123190828E7
 0.2609166666666667 387.5 1.1893779394662082E7
 0.2768333333333333 387.5 4261632.397912748
 0.29275 387.5 433382.08331149817
 0.30866666666666664 387.5 -1551084.7234818302
 0.32458333333333333 387.5 -2561590.119755339
 0.3405 387.5 -3029723.772455603
 0.35641666666666666 387.5 -3186453.2754822597
 0.3723333333333333 387.5 -3162155.1728171557
 0.38825 387.5 -3033290.1578315385
 0.4041666666666667 387.5 -2845923.2372754794
 0.4200833333333333 387.5 -2628301.7849327642
 0.436 387.5 -2397906.2642337643
 0.45191666666666663 387.5 -2165555.4206205197
 0.4678333333333333 387.5 -1937871.6121762786
 0.48375 387.5 -1718799.443005044
 0.49966666666666665 387.5 -1510560.9691059403
 0.5155833333333333 387.5 -1314266.8317436818
 0.5315 387.5 -1130312.621833235
 0.5474166666666667 387.5 -958638.6622903179
 0.5633333333333332 387.5 -798901.5430556796
 0.57925 387.5 -650587.8703353498
 0.5951666666666666 387.5 -513089.75339827314
 0.6110833333333333 387.5 -385754.7271040771
 0.627 387.5 -267918.4756299732
 0.6429166666666666 387.5 -158925.92994642165
 0.6588333333333334 387.5 -58144.486507263035
 0.67475 387.5 35028.1125810463
 0.6906666666666667 387.5 121159.50479782466
 0.7065833333333333 387.5 200780.8495698953
 0.7224999999999999 387.5 274386.57030591834
 0.7384166666666666 387.5 342435.1328756623
 0.7543333333333333 387.5 405350.4726463286
 0.77025 387.5 463523.80371785257
 0.7861666666666667 387.5 517315.62854859885
 0.8020833333333333 387.5 567057.8251306862
 0.818 387.5 613055.7300448632
 0.8339166666666666 387.5 655590.1644539693
 0.8498333333333333 387.5 694919.3700919151
 0.8657499999999999 387.5 731280.8361567562
 0.8816666666666666 387.5 764893.0075337132
 0.8975833333333333 387.5 795956.8712317008
 0.9135 387.5 824657.4222162603
 0.9294166666666667 387.5 851165.0126016941
 0.9453333333333332 387.5 875636.5898795822
 0.9612499999999999 387.5 898216.8308330867
 0.9771666666666666 387.5 919039.1782467086
 0.9930833333333333 387.5 938226.7876333259
 1.009 387.5 955893.391081091
 1.0249166666666665 387.5 972144.0850544991
 1.0408333333333333 387.5 987076.0486248895
 1.05675 387.5 1000779.1981965597
 1.0726666666666667 387.5 1013336.7843635045
 1.0885833333333332 387.5 1024825.936097852
 1.1044999999999998 387.5 1035318.1570468787
 1.1204166666666666 387.5 1044879.7783092302
 1.1363333333333334 387.5 1053572.371677503
 1.15225 387.5 1061453.1269762581
 1.1681666666666666 387.5 1068575.1967928368
 1.1840833333333332 387.5 1074988.0115930373

