 gibbs p
 -3.432149829645922E8 1.767545875291479E7
 -3.4335676349406695E8 1.6944035211733934E7
 -3.435101573433094E8 1.6212611670553077E7
 -3.4367591799621254E8 1.548118812937222E7
 -3.4385496801061386E8 1.4749764588191364E7
 -3.4404841691522944E8 1.4018341047010507E7
 -3.442575897174081E8 1.328691750582965E7
 -3.4448406722654366E8 1.2555493964648794E7
 -3.447297410280052E8 1.1824070423467938E7
 -3.4499688783084893E8 1.1092646882287081E7
 -3.4528827053730124E8 1.0361223341106225E7
 -3.456072773839229E8 9629799.799925368
 -3.4595811694653803E8 8898376.258744512
 -3.4634609761967987E8 8166952.717563656
 -3.4677803911576307E8 7435529.176382801
 -3.472628982007885E8 6704105.635201945
 -3.478127577724657E8 5972682.094021089
 -3.484444656842241E8 5241258.552840234
 -3.491825136383693E8 4509835.011659378
 -3.50064485885857E8 3778411.470478522
 -3.5115244081343526E8 3046987.929297666
 -3.5256019601795304E8 2315564.38811681
 -3.545339581031647E8 1584140.846935954
 -3.5779819614317846E8 852717.305755098

 -3.6822361736831015E8 121293.76457425392
 -3.565805904157452E8 1073357.305755109
 -3.532531948529439E8 2025420.8469359642
 -3.5126999964486027E8 2977484.3881168193
 -3.498679127409226E8 3929547.9292976744
 -3.4879214352695197E8 4881611.47047853
 -3.4792589542184794E8 5833675.011659386
 -3.472058171821258E8 6785738.552840241
 -3.465936858265158E8 7737802.094021097
 -3.460646706742425E8 8689865.635201951
 -3.4560174059916574E8 9641929.176382806
 -3.451927195860306E8 1.059399271756366E7
 -3.448286159562243E8 1.1546056258744515E7
 -3.445026175253466E8 1.249811979992537E7
 -3.442094589699426E8 1.3450183341106225E7
 -3.439450092424732E8 1.440224688228708E7
 -3.437059959541174E8 1.5354310423467934E7
 -3.4348981995001507E8 1.6306373964648789E7
 -3.4329443431579244E8 1.7258437505829643E7
 -3.431182769472283E8 1.82105010470105E7
 -3.429602626417756E8 1.9162564588191357E7
 -3.4281987805208534E8 2.0114628129372213E7
 -3.426975758681545E8 2.106669167055307E7
 -3.425973197779828E8 2.2018755211733926E7
 -3.425395495847546E8 2.2970818752914783E7
 -3.424884909706696E8 2.392288229409564E7
 -3.424400450920215E8 2.4874945835276496E7
 -3.4239336063682866E8 2.5827009376457352E7
 -3.423480128862433E8 2.677907291763821E7
 -3.4230374365605736E8 2.7731136458819065E7

 -3.701146018693393E8 121293.76457425392
 -3.583089866669106E8 1073357.305755109
 -3.5493223322321004E8 2025420.8469359642
 -3.529178993848035E8 2977484.3881168193
 -3.5149248620443904E8 3929547.9292976744
 -3.5039772209174734E8 4881611.47047853
 -3.4951520878660846E8 5833675.011659386
 -3.487807202078711E8 6785738.552840241
 -3.481554991557605E8 7737802.094021097
 -3.476143609923216E8 8689865.635201951
 -3.471400241203016E8 9641929.176382806
 -3.467201246630091E8 1.059399271756366E7
 -3.4634552189345396E8 1.1546056258744515E7
 -3.4600927825726914E8 1.249811979992537E7
 -3.45706016042281E8 1.3450183341106225E7
 -3.4543149608300817E8 1.440224688228708E7
 -3.451823336138822E8 1.5354310423467934E7
 -3.449558025823339E8 1.6306373964648789E7
 -3.44749699708259E8 1.7258437505829643E7
 -3.4456225144543624E8 1.82105010470105E7
 -3.443920550514455E8 1.9162564588191357E7
 -3.4423805225487936E8 2.0114628129372213E7
 -3.440995447045676E8 2.106669167055307E7
 -3.439762859295398E8 2.2018755211733926E7
 -3.4386877200787205E8 2.2970818752914783E7
 -3.4377920574250436E8 2.392288229409564E7
 -3.437101481838473E8 2.4874945835276496E7
 -3.4365212602739406E8 2.5827009376457352E7
 -3.435986820715825E8 2.677907291763821E7
 -3.4354797327662593E8 2.7731136458819065E7

 -3.720099824350443E8 121293.76457425392
 -3.600418694288143E8 1073357.305755109
 -3.5661585611913705E8 2025420.8469359642
 -3.545704902356159E8 2977484.3881168193
 -3.53121867121209E8 3929547.9292976744
 -3.5200823562693864E8 4881611.47047853
 -3.5110959752114254E8 5833675.011659386
 -3.5036085396088815E8 6785738.552840241
 -3.4972271607781875E8 7737802.094021097
 -3.491696484451564E8 8689865.635201951
 -3.48684122982264E8 9641929.176382806
 -3.4825359304338485E8 1.059399271756366E7
 -3.4786877546446246E8 1.1546056258744515E7
 -3.475226160688997E8 1.249811979992537E7
 -3.4720963658830625E8 1.3450183341106225E7
 -3.4692550616500056E8 1.440224688228708E7
 -3.466667511772964E8 1.5354310423467934E7
 -3.464305536542377E8 1.6306373964648789E7
 -3.462146084933643E8 1.7258437505829643E7
 -3.4601702113336253E8 1.82105010470105E7
 -3.4583623423317456E8 1.9162564588191357E7
 -3.456709763550363E8 2.0114628129372213E7
 -3.455202288350575E8 2.106669167055307E7
 -3.45383209713254E8 2.2018755211733926E7
 -3.452593761223377E8 2.2970818752914783E7
 -3.4514844700571597E8 2.392288229409564E7
 -3.450504276128609E8 2.4874945835276496E7
 -3.4496544260985994E8 2.5827009376457352E7
 -3.4489257503390104E8 2.677907291763821E7
 -3.4482856532691145E8 2.7731136458819065E7

 -3.739097125182004E8 121293.76457425392
 -3.617791880805757E8 1073357.305755109
 -3.583040081287664E8 2025420.8469359642
 -3.562277111239576E8 2977484.3881168193
 -3.5475598769347703E8 3929547.9292976744
 -3.5362360830211055E8 4881611.47047853
 -3.527089761389992E8 5833675.011659386
 -3.5194612126582366E8 6785738.552840241
 -3.512952251569309E8 7737802.094021097
 -3.507304040469037E8 8689865.635201951
 -3.502338863873098E8 9641929.176382806
 -3.497929465172442E8 1.059399271756366E7
 -3.493981635683156E8 1.1546056258744515E7
 -3.4904237279423267E8 1.249811979992537E7
 -3.4872000323687893E8 1.3450183341106225E7
 -3.4842664276088345E8 1.440224688228708E7
 -3.481587429728315E8 1.5354310423467934E7
 -3.479134135094981E8 1.6306373964648789E7
 -3.4768827532254314E8 1.7258437505829643E7
 -3.4748135406220084E8 1.82105010470105E7
 -3.472910014553537E8 1.9162564588191357E7
 -3.4711583672648543E8 2.0114628129372213E7
 -3.469547027033144E8 2.106669167055307E7
 -3.468066328395563E8 2.2018755211733926E7
 -3.4667082616996086E8 2.2970818752914783E7
 -3.465466269403595E8 2.392288229409564E7
 -3.464335031363814E8 2.4874945835276496E7
 -3.4633100985882384E8 2.5827009376457352E7
 -3.462387024555866E8 2.677907291763821E7
 -3.4615593762546533E8 2.7731136458819065E7

 -3.758137468486893E8 121293.76457425392
 -3.6352089351656044E8 1073357.305755109
 -3.5999663566825366E8 2025420.8469359642
 -3.578895032162751E8 2977484.3881168193
 -3.563947829064211E8 3929547.9292976744
 -3.552437677891647E8 4881611.47047853
 -3.543132636136471E8 5833675.011659386
 -3.53536430689912E8 6785738.552840241
 -3.5287292243094814E8 7737802.094021097
 -3.5229650864230686E8 8689865.635201951
 -3.5178917661126494E8 9641929.176382806
 -3.513380244650995E8 1.059399271756366E7
 -3.509334970759258E8 1.1546056258744515E7
 -3.5056832340631187E8 1.249811979992537E7
 -3.502368451854702E8 1.3450183341106225E7
 -3.499345758469447E8 1.440224688228708E7
 -3.4965790107154495E8 1.5354310423467934E7
 -3.4940386972142446E8 1.6306373964648789E7
 -3.4917004434386337E8 1.7258437505829643E7
 -3.489543920291832E8 1.82105010470105E7
 -3.4875520326315546E8 1.9162564588191357E7
 -3.485710305906123E8 2.0114628129372213E7
 -3.484006415071353E8 2.106669167055307E7
 -3.482429816205376E8 2.2018755211733926E7
 -3.4809714509271455E8 2.2970818752914783E7
 -3.4796234982393146E8 2.392288229409564E7
 -3.47837914769266E8 2.4874945835276496E7
 -3.477232360430529E8 2.5827009376457352E7
 -3.4761775692165124E8 2.677907291763821E7
 -3.475209250245341E8 2.7731136458819065E7

 -3.777220413831852E8 121293.76457425392
 -3.652669380787978E8 1073357.305755109
 -3.616936868883447E8 2025420.8469359642
 -3.595558097866576E8 2977484.3881168193
 -3.5803819033880126E8 3929547.9292976744
 -3.568686449883818E8 4881611.47047853
 -3.559223829793636E8 5833675.011659386
 -3.5513169595803815E8 6785738.552840241
 -3.54455710549032E8 7737802.094021097
 -3.5386785162727326E8 8689865.635201951
 -3.5334986709065914E8 9641929.176382806
 -3.528886809713951E8 1.059399271756366E7
 -3.5247460642499965E8 1.1546056258744515E7
 -3.521002692018277E8 1.249811979992537E7
 -3.5175992747806036E8 1.3450183341106225E7
 -3.5144902488909477E8 1.440224688228708E7
 -3.511638869554852E8 1.5354310423467934E7
 -3.5090150901606613E8 1.6306373964648789E7
 -3.5065940443769825E8 1.7258437505829643E7
 -3.5043549362631124E8 1.82105010470105E7
 -3.502280213100466E8 1.9162564588191357E7
 -3.5003549380258566E8 2.0114628129372213E7
 -3.4985663060763806E8 2.106669167055307E7
 -3.496903264171598E8 2.2018755211733926E7
 -3.495356206401753E8 2.2970818752914783E7
 -3.4939167227952564E8 2.392288229409564E7
 -3.492577383674102E8 2.4874945835276496E7
 -3.491331543487263E8 2.5827009376457352E7
 -3.490173148327446E8 2.677907291763821E7
 -3.4890965315925545E8 2.7731136458819065E7

 -3.796345532574756E8 121293.76457425392
 -3.6701727549353456E8 1073357.305755109
 -3.633951115876094E8 2025420.8469359642
 -3.6122657609590316E8 2977484.3881168193
 -3.596861499922527E8 3929547.9292976744
 -3.584981737854109E8 4881611.47047853
 -3.575362609832392E8 5833675.011659386
 -3.5673183545206124E8 6785738.552840241
 -3.560434980481669E8 7737802.094021097
 -3.55444329898533E8 8689865.635201951
 -3.5491584088956493E8 9641929.176382806
 -3.544447825719081E8 1.059399271756366E7
 -3.5402133828405195E8 1.1546056258744515E7
 -3.536380328130795E8 1.249811979992537E7
 -3.532890434604252E8 1.3450183341106225E7
 -3.52969747272543E8 1.440224688228708E7
 -3.526764134795419E8 1.5354310423467934E7
 -3.524059885936491E8 1.6306373964648789E7
 -3.5215594253874815E8 1.7258437505829643E7
 -3.5192415608954966E8 1.82105010470105E7
 -3.517088369376624E8 1.9162564588191357E7
 -3.5150845600036824E8 2.0114628129372213E7
 -3.513216982874498E8 2.106669167055307E7
 -3.51147424377028E8 2.2018755211733926E7
 -3.5098463968812543E8 2.2970818752914783E7
 -3.508324694917992E8 2.392288229409564E7
 -3.506901381065255E8 2.4874945835276496E7
 -3.505569510627919E8 2.5827009376457352E7
 -3.5043227925988793E8 2.677907291763821E7
 -3.503155443350465E8 2.7731136458819065E7

 -3.8155124074121845E8 121293.76457425392
 -3.687718608115726E8 1073357.305755109
 -3.6510086113176906E8 2025420.8469359642
 -3.629017492805264E8 2977484.3881168193
 -3.613386041368101E8 3929547.9292976744
 -3.6013229083466405E8 4881611.47047853
 -3.591548277799359E8 5833675.011659386
 -3.5833677177909E8 6785738.552840241
 -3.5763619874060977E8 7737802.094021097
 -3.5702584698171407E8 8689865.635201951
 -3.564869894538801E8 9641929.176382806
 -3.560062064660794E8 1.059399271756366E7
 -3.5557355297313416E8 1.1546056258744515E7
 -3.5518145446222335E8 1.249811979992537E7
 -3.548240092977445E8 1.3450183341106225E7
 -3.544965302031137E8 1.440224688228708E7
 -3.5419523277747214E8 1.5354310423467934E7
 -3.5391701783863163E8 1.6306373964648789E7
 -3.536593155676253E8 1.7258437505829643E7
 -3.5341997148927915E8 1.82105010470105E7
 -3.5319716145328945E8 1.9162564588191357E7
 -3.5298932713708955E8 2.0114628129372213E7
 -3.5279512633159256E8 2.106669167055307E7
 -3.526133940377108E8 2.2018755211733926E7
 -3.5244311156632847E8 2.2970818752914783E7
 -3.5228338161745834E8 2.392288229409564E7
 -3.521334078505739E8 2.4874945835276496E7
 -3.519924778332154E8 2.5827009376457352E7
 -3.5185994852620727E8 2.677907291763821E7
 -3.517352336728308E8 2.7731136458819065E7

